Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints,Year
610,Tyler Boyd,CIN,WR,2,CHI,6.6,4.8,71.4,56.4,0.3,0,8.0,11.2,0.2,1.8,0.0,0.0,0.0,0.0,7.6,7.62,2021
450,Tyler Boyd,CIN,WR,3,PIT,7.3,5.5,85.7,60.3,0.4,0,8.6,10.0,0.3,1.6,0.0,0.0,0.0,0.0,8.6,8.59,2021
401,Tyler Boyd,CIN,WR,4,JAX,7.9,5.8,75.0,63.9,0.4,0,8.0,10.7,0.2,1.8,0.0,0.0,0.0,0.0,9.0,8.97,2021
465,Tyler Boyd,CIN,WR,5,GB,7.1,5.6,85.7,60.7,0.4,0,8.7,10.2,0.2,0.8,0.0,0.0,0.0,0.0,8.6,8.55,2021
600,Tyler Boyd,CIN,WR,6,DET,6.6,5.2,71.4,58.0,0.3,0,8.3,11.6,0.2,0.9,0.0,0.0,0.0,0.0,7.7,7.69,2021
785,Tyler Boyd,CIN,WR,7,BAL,6.1,4.5,66.7,48.3,0.3,0,8.0,12.0,0.1,0.7,0.0,0.0,0.0,0.0,6.7,6.7,2021
812,Tyler Boyd,CIN,WR,8,NYJ,5.6,4.5,66.7,47.0,0.3,0,7.8,11.8,0.1,0.6,0.0,0.0,0.0,0.0,6.6,6.56,2021
771,Tyler Boyd,CIN,WR,9,CLE,6.1,4.5,66.7,48.9,0.3,0,8.2,12.2,0.1,0.7,0.0,0.0,0.0,0.0,6.8,6.76,2021
815,Tyler Boyd,CIN,WR,11,LV,6.0,4.4,66.7,46.5,0.3,0,7.7,11.5,0.1,0.8,0.0,0.0,0.0,0.0,6.5,6.53,2021
836,Tyler Boyd,CIN,WR,12,PIT,5.4,4.3,80.0,45.8,0.3,0,9.2,11.5,0.1,0.5,0.0,0.0,0.0,0.0,6.4,6.43,2021
990,Tyler Boyd,CIN,WR,13,LAC,5.3,4.1,80.0,43.8,0.2,0,8.8,11.0,0.1,0.8,0.0,0.0,0.0,0.0,5.7,5.66,2021
873,Tyler Boyd,CIN,WR,14,SF,5.7,4.3,66.7,45.8,0.3,0,7.7,11.5,0.1,0.6,0.0,0.0,0.1,0.1,6.2,6.24,2021
949,Tyler Boyd,CIN,WR,15,DEN,6.0,4.2,66.7,45.4,0.2,0,7.5,11.2,0.3,1.5,0.0,0.0,0.0,0.0,5.9,5.89,2021
767,Tyler Boyd,CIN,WR,16,BAL,6.0,4.4,66.7,50.8,0.3,0,8.5,12.8,0.2,1.1,0.0,0.0,0.1,0.1,6.8,6.79,2021
704,Tyler Boyd,CIN,WR,17,KC,6.0,4.3,66.7,51.9,0.3,0,8.7,13.0,0.2,1.0,0.0,0.0,0.0,0.0,7.1,7.09,2021
1220,Tyler Boyd,CIN,WR,18,CLE,4.2,3.0,75.0,32.3,0.2,0,8.0,10.7,0.1,0.7,0.0,0.0,0.0,0.0,4.5,4.5,2021
753,Tyler Boyd,CIN,WR,1,PIT,5.4,4.0,80.0,45.6,0.3,0,9.2,11.5,0.1,0.9,0.0,0.0,0.0,0.0,6.4,6.45,2022
778,Tyler Boyd,CIN,WR,2,DAL,5.3,3.9,80.0,44.7,0.3,0,9.0,11.2,0.1,0.8,0.0,0.0,0.0,0.0,6.4,6.35,2022
870,Tyler Boyd,CIN,WR,3,NYJ,5.0,3.6,80.0,40.7,0.3,0,8.2,10.2,0.1,0.5,0.0,0.0,0.0,0.0,5.9,5.92,2022
751,Tyler Boyd,CIN,WR,4,MIA,5.1,3.9,80.0,46.2,0.3,0,9.2,11.5,0.1,0.4,0.0,0.0,0.0,0.0,6.5,6.46,2022
734,Tyler Boyd,CIN,WR,5,BAL,5.1,3.7,80.0,46.6,0.3,0,9.4,11.8,0.1,0.4,0.0,0.0,0.0,0.0,6.5,6.5,2022
637,Tyler Boyd,CIN,WR,6,NO,5.4,4.1,80.0,51.4,0.3,0,10.2,12.8,0.1,0.5,0.0,0.0,0.0,0.0,7.0,6.99,2022
691,Tyler Boyd,CIN,WR,7,ATL,5.2,4.0,80.0,48.4,0.3,0,9.6,12.0,0.1,0.6,0.0,0.0,0.0,0.0,6.7,6.7,2022
279,Tyler Boyd,CIN,WR,8,CLE,6.5,5.0,83.3,66.1,0.4,0,11.0,13.2,0.1,0.6,0.0,0.0,0.0,0.0,9.1,9.07,2022
400,Tyler Boyd,CIN,WR,9,CAR,6.7,5.0,71.4,61.0,0.4,0,8.7,12.2,0.1,0.9,0.0,0.0,0.1,0.1,8.4,8.39,2022
391,Tyler Boyd,CIN,WR,11,PIT,6.3,4.8,83.3,59.6,0.4,0,10.0,12.0,0.1,0.6,0.0,0.0,0.0,0.0,8.4,8.42,2022
391,Tyler Boyd,CIN,WR,12,TEN,6.5,4.8,83.3,59.5,0.4,0,10.0,12.0,0.1,0.7,0.0,0.0,0.0,0.0,8.4,8.42,2022
1021,Tyler Boyd,CIN,WR,13,KC,4.9,3.1,60.0,39.2,0.2,0,7.8,13.0,0.1,0.4,0.0,0.0,0.0,0.0,5.2,5.16,2022
734,Tyler Boyd,CIN,WR,14,CLE,5.0,3.8,80.0,46.6,0.3,0,9.4,11.8,0.1,0.4,0.0,0.0,0.0,0.0,6.5,6.5,2022
778,Tyler Boyd,CIN,WR,15,TB,5.4,3.7,80.0,45.0,0.3,0,9.0,11.2,0.1,0.5,0.0,0.0,0.0,0.0,6.4,6.35,2022
789,Tyler Boyd,CIN,WR,16,NE,5.2,3.8,80.0,44.5,0.3,0,8.8,11.0,0.1,0.5,0.0,0.0,0.0,0.0,6.3,6.3,2022
888,Tyler Boyd,CIN,WR,17,BUF,5.1,3.5,80.0,41.7,0.3,0,8.4,10.5,0.1,0.6,0.0,0.0,0.1,0.1,5.8,5.83,2022
870,Tyler Boyd,CIN,WR,18,BAL,4.9,3.4,60.0,40.8,0.3,0,8.2,13.7,0.1,0.4,0.0,0.0,0.0,0.0,5.9,5.92,2022
2445,Tyler Johnson,TB,WR,3,DEN,0.28,0.2,0.0,3.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.33,2020
1863,Tyler Johnson,TB,WR,4,LAC,1.44,1.0,100.0,11.3,0.1,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.73,2020
1517,Tyler Johnson,TB,WR,5,CHI,2.88,2.0,66.7,23.0,0.1,0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2020
1886,Tyler Johnson,TB,WR,6,GB,1.29,0.9,100.0,10.5,0.1,0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.65,2020
1903,Tyler Johnson,TB,WR,7,LV,1.29,0.9,100.0,9.9,0.1,0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.59,2020
1213,Tyler Johnson,TB,WR,8,NYG,4.32,3.0,75.0,35.1,0.2,0,8.8,11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.71,2020
2007,Tyler Johnson,TB,WR,9,NO,0.86,0.6,100.0,6.0,0.1,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2020
1940,Tyler Johnson,TB,WR,10,CAR,1.29,0.9,100.0,8.7,0.1,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.47,2020
2174,Tyler Johnson,TB,WR,11,LAR,0.86,0.6,100.0,7.4,0.0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.74,2020
2129,Tyler Johnson,TB,WR,12,KC,1.15,0.8,100.0,8.2,0.0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.82,2020
1999,Tyler Johnson,TB,WR,14,MIN,0.86,0.6,100.0,6.4,0.1,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.24,2020
2345,Tyler Johnson,TB,WR,15,ATL,0.57,0.4,0.0,4.8,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48,2020
2257,Tyler Johnson,TB,WR,16,DET,0.57,0.4,0.0,5.9,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.59,2020
1989,Tyler Johnson,TB,WR,17,ATL,0.72,0.5,0.0,6.7,0.1,0,7.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.3,1.28,2020
2097,Tyler Johnson,TB,WR,1,DAL,1.6,0.6,50.0,8.6,0.1,0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.46,2021
2393,Tyler Johnson,TB,WR,2,ATL,1.3,0.4,0.0,6.1,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.61,2021
1674,Tyler Johnson,TB,WR,3,LAR,2.5,1.3,50.0,19.8,0.1,0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.58,2021
1779,Tyler Johnson,TB,WR,4,NE,2.0,1.1,50.0,16.4,0.1,0,8.0,16.0,0.02,0.1,0.0,0.0,0.0,0.0,2.2,2.25,2021
1941,Tyler Johnson,TB,WR,5,MIA,1.6,0.9,50.0,12.3,0.1,0,6.0,12.0,0.02,0.1,0.0,0.0,0.0,0.0,1.8,1.84,2021
1839,Tyler Johnson,TB,WR,6,PHI,2.1,1.1,50.0,15.1,0.1,0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.11,2021
1143,Tyler Johnson,TB,WR,7,CHI,3.8,2.5,50.0,36.3,0.2,0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.83,2021
1234,Tyler Johnson,TB,WR,8,NO,3.4,2.4,66.7,32.3,0.2,0,10.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.43,2021
944,Tyler Johnson,TB,WR,10,WAS,4.7,3.1,60.0,41.2,0.3,0,8.2,13.7,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.92,2021
1336,Tyler Johnson,TB,WR,11,NYG,3.1,2.4,66.7,28.2,0.2,0,9.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.02,2021
1306,Tyler Johnson,TB,WR,12,IND,3.7,2.3,50.0,29.4,0.2,0,7.2,14.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.14,2021
1413,Tyler Johnson,TB,WR,13,ATL,3.2,2.0,66.7,24.2,0.2,0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.62,2021
1946,Tyler Johnson,TB,WR,14,BUF,1.7,1.0,50.0,12.3,0.1,0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.83,2021
1413,Tyler Johnson,TB,WR,15,NO,2.4,1.9,100.0,24.2,0.2,0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.62,2021
965,Tyler Johnson,TB,WR,16,CAR,5.0,3.6,80.0,40.1,0.3,0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.81,2021
1295,Tyler Johnson,TB,WR,17,NYJ,3.6,2.3,50.0,29.8,0.2,0,7.5,15.0,0.02,0.1,0.0,0.0,0.0,0.0,4.2,4.19,2021
1245,Tyler Johnson,TB,WR,18,CAR,3.9,2.5,50.0,31.9,0.2,0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.39,2021
2234,Tyler Johnson,HOU,WR,5,JAX,1.2,0.7,100.0,7.7,0.0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.77,2022
1109,Tyler Lockett,SEA,WR,1,LAR,3.0,2.0,66.7,30.0,0.0,0,10.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,3.1,3.1,2015
1272,Tyler Lockett,SEA,WR,2,GB,3.0,2.0,66.7,26.0,0.0,0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2015
1109,Tyler Lockett,SEA,WR,3,CHI,3.0,2.0,66.7,31.0,0.0,0,10.3,15.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,2015
1355,Tyler Lockett,SEA,WR,4,DET,3.0,2.0,66.7,23.0,0.0,0,7.7,11.5,0.0,1.0,0.0,0.0,0.0,0.0,2.4,2.4,2015
971,Tyler Lockett,SEA,WR,5,CIN,4.0,3.0,75.0,35.0,0.0,0,8.8,11.7,0.0,1.0,0.0,0.0,0.0,0.0,3.6,3.6,2015
938,Tyler Lockett,SEA,WR,6,CAR,4.0,3.0,75.0,33.0,0.0,0,8.2,11.0,0.0,4.0,0.0,0.0,0.0,0.0,3.7,3.7,2015
1186,Tyler Lockett,SEA,WR,7,SF,3.0,2.0,66.7,28.0,0.0,0,9.3,14.0,0.0,1.0,0.0,0.0,0.0,0.0,2.9,2.9,2015
890,Tyler Lockett,SEA,WR,8,DAL,4.0,3.0,75.0,38.0,0.0,0,9.5,12.7,0.0,1.0,0.0,0.0,0.0,0.0,3.9,3.9,2015
938,Tyler Lockett,SEA,WR,10,ARI,4.0,3.0,75.0,36.0,0.0,0,9.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7,3.7,2015
1051,Tyler Lockett,SEA,WR,11,SF,3.0,2.0,66.7,32.0,0.0,0,10.7,16.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3,3.3,2015
801,Tyler Lockett,SEA,WR,12,PIT,4.0,3.0,75.0,42.0,0.0,0,10.5,14.0,0.0,1.0,0.0,0.0,0.0,0.0,4.3,4.3,2015
867,Tyler Lockett,SEA,WR,13,MIN,4.0,3.0,75.0,39.0,0.0,0,9.8,13.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2015
746,Tyler Lockett,SEA,WR,14,BAL,4.0,3.0,75.0,45.0,0.0,0,11.2,15.0,0.0,1.0,0.0,0.0,0.0,0.0,4.6,4.6,2015
402,Tyler Lockett,SEA,WR,15,CLE,4.0,3.0,75.0,51.0,1.0,0,12.8,17.0,0.0,1.0,0.0,0.0,0.0,0.0,11.2,11.2,2015
396,Tyler Lockett,SEA,WR,16,LAR,5.0,4.0,80.0,52.0,1.0,0,10.4,13.0,0.0,1.0,0.0,0.0,0.0,0.0,11.3,11.3,2015
699,Tyler Lockett,SEA,WR,17,ARI,5.0,4.0,80.0,47.0,0.0,0,9.4,11.8,0.0,1.0,0.0,0.0,0.0,0.0,4.8,4.8,2015
503,Tyler Lockett,SEA,WR,1,MIA,5.06,3.7,80.0,53.7,0.4,0,10.8,13.5,0.2,0.8,0.0,0.0,0.0,0.0,7.8,7.85,2016
800,Tyler Lockett,SEA,WR,2,LAR,5.34,3.9,80.0,48.9,0.2,0,9.8,12.2,0.0,0.0,0.0,0.0,0.1,0.1,5.9,5.89,2016
786,Tyler Lockett,SEA,WR,3,SF,4.38,3.2,75.0,49.9,0.2,0,12.5,16.7,0.0,0.2,0.0,0.0,0.1,0.1,6.0,6.01,2016
959,Tyler Lockett,SEA,WR,4,NYJ,4.24,3.1,75.0,39.6,0.2,0,10.0,13.3,0.0,0.1,0.0,0.0,0.1,0.1,5.0,4.97,2016
1069,Tyler Lockett,SEA,WR,6,ATL,3.01,2.2,66.7,31.4,0.2,0,10.3,15.5,0.0,0.2,0.0,0.0,0.0,0.0,4.4,4.36,2016
1147,Tyler Lockett,SEA,WR,7,ARI,2.87,2.1,66.7,33.6,0.1,0,11.3,17.0,0.0,0.1,0.0,0.0,0.0,0.0,4.0,3.97,2016
1242,Tyler Lockett,SEA,WR,8,NO,3.01,2.2,66.7,28.3,0.1,0,9.3,14.0,0.0,0.2,0.0,0.0,0.0,0.0,3.4,3.45,2016
1387,Tyler Lockett,SEA,WR,9,BUF,2.87,2.1,66.7,20.7,0.1,0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.67,2016
1453,Tyler Lockett,SEA,WR,10,NE,1.91,1.4,50.0,17.2,0.1,0,8.5,17.0,0.1,0.5,0.0,0.0,0.0,0.0,2.4,2.37,2016
1234,Tyler Lockett,SEA,WR,11,PHI,3.15,2.3,66.7,28.3,0.1,0,9.3,14.0,0.1,0.6,0.0,0.0,0.0,0.0,3.5,3.49,2016
1107,Tyler Lockett,SEA,WR,12,TB,3.28,2.4,66.7,29.2,0.2,0,9.7,14.5,0.1,0.6,0.0,0.0,0.0,0.0,4.2,4.18,2016
1048,Tyler Lockett,SEA,WR,13,CAR,3.15,2.3,66.7,31.2,0.2,0,10.3,15.5,0.2,1.3,0.0,0.0,0.0,0.0,4.4,4.45,2016
942,Tyler Lockett,SEA,WR,14,GB,3.97,2.9,75.0,36.7,0.2,0,9.2,12.3,0.2,1.7,0.0,0.0,0.0,0.0,5.0,5.04,2016
856,Tyler Lockett,SEA,WR,15,LAR,4.38,3.2,75.0,38.8,0.2,0,9.8,13.0,0.6,4.5,4.0,0.0,0.0,0.0,5.5,5.53,2016
699,Tyler Lockett,SEA,WR,16,ARI,5.2,3.8,80.0,49.7,0.2,0,10.0,12.5,0.5,3.2,0.0,0.0,0.0,0.0,6.5,6.49,2016
709,Tyler Lockett,SEA,WR,1,GB,4.24,3.1,75.0,46.6,0.2,0,11.8,15.7,0.2,3.2,0.0,0.0,0.0,0.0,6.2,6.18,2017
574,Tyler Lockett,SEA,WR,2,SF,4.93,3.6,80.0,49.4,0.3,0,9.8,12.2,0.2,1.2,0.0,0.0,0.0,0.0,6.9,6.86,2017
669,Tyler Lockett,SEA,WR,3,TEN,5.06,3.7,80.0,49.4,0.2,0,9.8,12.2,0.2,2.2,0.0,0.0,0.0,0.0,6.4,6.36,2017
587,Tyler Lockett,SEA,WR,4,IND,4.79,3.5,80.0,47.6,0.3,0,9.6,12.0,0.2,2.3,0.0,0.0,0.0,0.0,6.8,6.79,2017
713,Tyler Lockett,SEA,WR,5,LAR,4.65,3.4,60.0,47.4,0.2,0,9.4,15.7,0.3,2.2,0.0,0.0,0.0,0.0,6.2,6.16,2017
803,Tyler Lockett,SEA,WR,7,NYG,4.52,3.3,60.0,40.1,0.3,0,8.0,13.3,0.2,1.2,0.0,0.0,0.1,0.1,5.7,5.73,2017
743,Tyler Lockett,SEA,WR,8,HOU,4.38,3.2,75.0,42.3,0.3,0,10.5,14.0,0.8,1.6,2.0,0.0,0.1,0.1,6.0,5.99,2017
597,Tyler Lockett,SEA,WR,9,WAS,5.34,3.9,80.0,49.6,0.3,0,10.0,12.5,0.8,1.8,2.0,0.0,0.1,0.1,6.7,6.74,2017
662,Tyler Lockett,SEA,WR,10,ARI,5.34,3.9,80.0,52.0,0.2,0,10.4,13.0,0.8,1.8,2.0,0.0,0.1,0.1,6.4,6.38,2017
807,Tyler Lockett,SEA,WR,11,ATL,3.97,2.9,75.0,39.3,0.3,0,9.8,13.0,0.7,1.5,2.0,0.0,0.1,0.1,5.7,5.68,2017
763,Tyler Lockett,SEA,WR,12,SF,4.24,3.1,75.0,41.8,0.3,0,10.5,14.0,0.8,1.1,1.0,0.0,0.1,0.1,5.9,5.89,2017
854,Tyler Lockett,SEA,WR,13,PHI,3.97,2.9,75.0,37.0,0.3,0,9.2,12.3,0.6,1.3,1.0,0.0,0.1,0.1,5.4,5.43,2017
1089,Tyler Lockett,SEA,WR,14,JAX,3.56,2.6,75.0,31.6,0.2,0,8.0,10.7,0.7,1.8,2.0,0.0,0.1,0.1,4.3,4.34,2017
747,Tyler Lockett,SEA,WR,15,LAR,3.97,2.9,75.0,41.0,0.3,0,10.2,13.7,0.7,2.8,3.0,0.0,0.1,0.1,6.0,5.98,2017
980,Tyler Lockett,SEA,WR,16,DAL,3.69,2.7,75.0,35.8,0.2,0,9.0,12.0,0.6,2.3,2.0,0.0,0.1,0.1,4.8,4.81,2017
1070,Tyler Lockett,SEA,WR,17,ARI,3.42,2.5,66.7,31.7,0.2,0,10.7,16.0,0.7,2.5,2.0,0.0,0.1,0.1,4.4,4.42,2017
809,Tyler Lockett,SEA,WR,1,DEN,4.24,3.1,75.0,40.4,0.3,0,10.0,13.3,0.5,2.1,0.0,0.0,0.0,0.0,6.0,6.05,2018
489,Tyler Lockett,SEA,WR,2,CHI,5.61,4.1,66.7,57.6,0.3,0,9.7,14.5,0.5,1.4,0.0,0.0,0.0,0.0,7.7,7.7,2018
497,Tyler Lockett,SEA,WR,3,DAL,5.61,4.1,66.7,57.1,0.3,0,9.5,14.2,0.5,1.7,0.0,0.0,0.0,0.0,7.7,7.68,2018
541,Tyler Lockett,SEA,WR,4,ARI,4.93,3.6,80.0,54.0,0.3,0,10.8,13.5,0.4,2.1,0.0,0.0,0.0,0.0,7.4,7.41,2018
437,Tyler Lockett,SEA,WR,5,LAR,5.34,3.9,80.0,54.8,0.4,0,11.0,13.8,0.3,1.5,0.0,0.0,0.0,0.0,8.0,8.03,2018
252,Tyler Lockett,SEA,WR,6,LV,5.48,4.0,80.0,63.8,0.5,0,12.8,16.0,0.4,1.9,0.0,0.0,0.0,0.0,9.6,9.57,2018
454,Tyler Lockett,SEA,WR,8,DET,4.52,3.3,60.0,53.3,0.4,0,10.6,17.7,0.4,2.0,0.0,0.0,0.0,0.0,7.9,7.93,2018
372,Tyler Lockett,SEA,WR,9,LAC,4.38,3.2,75.0,52.6,0.5,0,13.2,17.7,0.5,2.4,0.0,0.0,0.0,0.0,8.5,8.5,2018
464,Tyler Lockett,SEA,WR,10,LAR,4.52,3.3,60.0,52.0,0.4,0,10.4,17.3,0.5,2.5,0.0,0.0,0.0,0.0,7.8,7.85,2018
440,Tyler Lockett,SEA,WR,11,GB,4.79,3.5,80.0,51.1,0.4,0,10.2,12.8,0.5,4.9,0.0,0.0,0.0,0.0,8.0,8.0,2018
434,Tyler Lockett,SEA,WR,12,CAR,5.2,3.8,80.0,53.8,0.4,0,10.8,13.5,0.6,2.7,3.0,0.0,0.0,0.0,8.0,8.05,2018
313,Tyler Lockett,SEA,WR,13,SF,5.61,4.1,66.7,58.7,0.5,0,9.8,14.8,0.6,1.3,1.0,0.0,0.0,0.0,9.0,9.0,2018
395,Tyler Lockett,SEA,WR,14,MIN,4.79,3.5,80.0,58.2,0.4,0,11.6,14.5,0.6,1.3,1.0,0.0,0.0,0.0,8.4,8.35,2018
298,Tyler Lockett,SEA,WR,15,SF,5.34,3.9,80.0,59.2,0.5,0,11.8,14.8,0.8,1.8,2.0,0.0,0.0,0.0,9.1,9.1,2018
302,Tyler Lockett,SEA,WR,16,KC,5.61,4.1,66.7,63.4,0.4,0,10.5,15.8,0.7,3.3,3.0,0.0,0.0,0.0,9.1,9.07,2018
352,Tyler Lockett,SEA,WR,17,ARI,4.93,3.6,80.0,59.7,0.4,0,12.0,15.0,0.7,3.2,3.0,0.0,0.0,0.0,8.7,8.69,2018
176,Tyler Lockett,SEA,WR,1,CIN,6.16,4.5,66.7,69.7,0.5,0,11.7,17.5,0.6,2.2,2.0,0.0,0.0,0.0,10.2,10.19,2019
257,Tyler Lockett,SEA,WR,2,PIT,5.89,4.3,66.7,69.0,0.4,0,11.5,17.2,0.4,1.9,0.0,0.0,0.0,0.0,9.5,9.49,2019
159,Tyler Lockett,SEA,WR,3,NO,6.71,4.9,71.4,70.9,0.5,0,10.1,14.2,0.4,2.0,0.0,0.0,0.0,0.0,10.3,10.29,2019
95,Tyler Lockett,SEA,WR,4,ARI,7.67,5.6,75.0,81.0,0.5,0,10.1,13.5,0.4,1.6,0.0,0.0,0.0,0.0,11.3,11.26,2019
147,Tyler Lockett,SEA,WR,5,LAR,7.67,5.6,75.0,75.1,0.5,0,9.4,12.5,0.5,1.2,0.0,0.0,0.1,0.1,10.4,10.43,2019
163,Tyler Lockett,SEA,WR,6,CLE,7.39,5.4,71.4,73.0,0.5,0,10.4,14.6,0.5,1.5,0.0,0.0,0.1,0.1,10.2,10.25,2019
142,Tyler Lockett,SEA,WR,7,BAL,7.39,5.4,71.4,73.6,0.5,0,10.6,14.8,0.5,1.3,0.0,0.0,0.0,0.0,10.5,10.49,2019
87,Tyler Lockett,SEA,WR,8,ATL,7.8,5.7,75.0,75.9,0.6,0,9.5,12.7,0.6,1.8,2.0,0.0,0.0,0.0,11.4,11.37,2019
49,Tyler Lockett,SEA,WR,9,TB,8.35,6.1,75.0,84.2,0.6,0,10.5,14.0,0.5,1.3,0.0,0.0,0.0,0.0,12.2,12.15,2019
200,Tyler Lockett,SEA,WR,10,SF,7.12,5.2,71.4,71.1,0.5,0,10.1,14.2,0.3,0.9,0.0,0.0,0.1,0.1,10.0,10.0,2019
123,Tyler Lockett,SEA,WR,12,PHI,8.08,5.9,75.0,77.7,0.5,0,9.8,13.0,0.5,1.2,0.0,0.0,0.1,0.1,10.7,10.69,2019
110,Tyler Lockett,SEA,WR,13,MIN,7.53,5.5,75.0,78.0,0.5,0,9.8,13.0,0.4,1.1,0.0,0.0,0.0,0.0,10.9,10.91,2019
296,Tyler Lockett,SEA,WR,14,LAR,6.71,4.9,71.4,67.5,0.4,0,9.7,13.6,0.3,0.6,0.0,0.0,0.0,0.0,9.2,9.21,2019
432,Tyler Lockett,SEA,WR,15,CAR,6.16,4.5,66.7,59.4,0.4,0,9.8,14.8,0.3,0.6,0.0,0.0,0.0,0.0,8.4,8.4,2019
157,Tyler Lockett,SEA,WR,16,ARI,7.26,5.3,71.4,72.7,0.5,0,10.4,14.6,0.1,0.3,0.0,0.0,0.0,0.0,10.3,10.3,2019
361,Tyler Lockett,SEA,WR,17,SF,6.3,4.6,83.3,63.8,0.4,0,10.7,12.8,0.3,0.9,0.0,0.0,0.0,0.0,8.9,8.87,2019
335,Tyler Lockett,SEA,WR,1,ATL,6.85,5.0,71.4,67.7,0.4,0,9.7,13.6,0.3,1.0,0.0,0.0,0.0,0.0,9.3,9.27,2020
329,Tyler Lockett,SEA,WR,2,NE,6.98,5.1,71.4,68.0,0.4,0,9.7,13.6,0.3,0.9,0.0,0.0,0.0,0.0,9.3,9.29,2020
141,Tyler Lockett,SEA,WR,3,DAL,7.8,5.7,75.0,76.8,0.5,0,9.6,12.8,0.2,0.9,0.0,0.0,0.0,0.0,10.8,10.77,2020
62,Tyler Lockett,SEA,WR,4,MIA,7.94,5.8,75.0,81.0,0.6,0,10.1,13.5,0.2,1.0,0.0,0.0,0.0,0.0,11.8,11.8,2020
69,Tyler Lockett,SEA,WR,5,MIN,8.08,5.9,75.0,80.3,0.6,0,10.0,13.3,0.2,0.9,0.0,0.0,0.0,0.0,11.7,11.72,2020
167,Tyler Lockett,SEA,WR,7,ARI,7.39,5.4,71.4,74.1,0.5,0,10.6,14.8,0.2,0.9,0.0,0.0,0.0,0.0,10.5,10.5,2020
51,Tyler Lockett,SEA,WR,8,SF,8.22,6.0,75.0,83.2,0.6,0,10.4,13.8,0.2,1.0,0.0,0.0,0.0,0.0,12.0,12.02,2020
52,Tyler Lockett,SEA,WR,9,BUF,8.35,6.1,75.0,83.1,0.6,0,10.4,13.8,0.2,1.0,0.0,0.0,0.0,0.0,12.0,12.01,2020
144,Tyler Lockett,SEA,WR,10,LAR,7.67,5.6,75.0,70.8,0.6,0,8.9,11.8,0.2,0.8,0.0,0.0,0.0,0.0,10.8,10.76,2020
93,Tyler Lockett,SEA,WR,11,ARI,8.63,6.3,66.7,77.9,0.6,0,8.7,13.0,0.1,0.6,0.0,0.0,0.0,0.0,11.4,11.45,2020
99,Tyler Lockett,SEA,WR,12,PHI,8.49,6.2,75.0,76.4,0.6,0,9.5,12.7,0.1,0.5,0.0,0.0,0.0,0.0,11.3,11.29,2020
