Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,ProjRecCount,ReceptionPercentage,ProjRecYd,ProjRecTD,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,ProjRushAtt,ProjRushYd,RushingYardsPerAttempt,ProjRushTD,Fumbles,FumblesLost,FantasyPointsPerGame,DiffPPR1
326,DJ Moore,CAR,WR,14,ATL,7.0,5.3,71.4,71.4,0.4,0,10.1,14.2,0.4,1.5,0.0,0.0,0.1,0.1,9.5,-0.5900000000000016
514,DJ Moore,CAR,WR,14,SEA,6.8,4.3,57.1,55.4,0.3,0,7.9,13.8,0.6,3.2,3.0,0.0,0.0,0.0,7.7,-11.360000000000001
337,DJ Moore,CAR,WR,15,NO,8.46,5.1,62.5,65.9,0.3,0,8.2,13.2,0.8,6.1,6.0,0.0,0.1,0.1,8.8,-8.700000000000001
151,DJ Moore,CAR,WR,15,SEA,9.62,5.8,60.0,80.0,0.4,0,8.0,13.3,0.4,1.3,0.0,0.0,0.1,0.1,10.3,3.9700000000000024
287,DJ Moore,CAR,WR,15,GB,7.13,4.3,57.1,70.7,0.4,0,10.1,17.8,0.3,1.5,0.0,0.0,0.0,0.0,9.6,5.279999999999998
558,DJ Moore,CAR,WR,15,BUF,7.3,4.8,71.4,62.1,0.3,0,8.9,12.4,0.4,2.0,0.0,0.0,0.1,0.1,8.0,-2.209999999999999
740,DJ Moore,CAR,WR,15,PIT,6.4,3.8,66.7,49.9,0.2,0,8.3,12.5,0.6,3.0,3.0,0.0,0.0,0.0,6.5,8.010000000000002
586,DJ Moore,CAR,WR,16,ATL,6.14,3.7,66.7,46.8,0.3,0,7.8,11.8,0.9,6.3,6.0,0.0,0.0,0.0,7.1,-6.909999999999998
252,DJ Moore,CAR,WR,16,IND,9.29,5.6,66.7,74.8,0.3,0,8.3,12.5,0.8,2.5,2.0,0.0,0.0,0.0,9.5,-14.03
270,DJ Moore,CAR,WR,16,WAS,7.63,4.6,62.5,71.6,0.4,0,9.0,14.4,0.4,1.6,0.0,0.0,0.0,0.0,9.7,-5.620000000000001
516,DJ Moore,CAR,WR,16,TB,7.1,5.1,71.4,65.1,0.3,0,9.3,13.0,0.5,1.8,0.0,0.0,0.1,0.1,8.3,-3.09
385,DJ Moore,CAR,WR,16,DET,6.8,4.3,57.1,57.6,0.4,0,8.3,14.5,0.6,3.0,3.0,0.0,0.0,0.0,8.5,7.340000000000002
841,DJ Moore,CAR,WR,17,NO,6.14,3.7,66.7,44.6,0.2,0,7.5,11.2,0.7,4.3,4.0,0.0,0.1,0.1,5.9,2.3100000000000005
841,DJ Moore,CAR,WR,17,NO,6.14,3.7,66.7,44.6,0.2,0,7.5,11.2,0.7,4.3,4.0,0.0,0.1,0.1,5.9,2.3100000000000005
841,DJ Moore,CAR,WR,17,NO,6.14,3.7,66.7,44.6,0.2,0,7.5,11.2,0.7,4.3,4.0,0.0,0.1,0.1,5.9,2.3100000000000005
286,DJ Moore,CAR,WR,17,NO,8.13,4.9,62.5,70.7,0.4,0,8.9,14.2,0.4,1.6,0.0,0.0,0.0,0.0,9.6,0.5699999999999985
286,DJ Moore,CAR,WR,17,NO,8.13,4.9,62.5,70.7,0.4,0,8.9,14.2,0.4,1.6,0.0,0.0,0.0,0.0,9.6,0.5699999999999985
286,DJ Moore,CAR,WR,17,NO,8.13,4.9,62.5,70.7,0.4,0,8.9,14.2,0.4,1.6,0.0,0.0,0.0,0.0,9.6,0.5699999999999985
564,DJ Moore,CAR,WR,17,NO,7.3,4.9,71.4,62.0,0.3,0,8.9,12.4,0.3,1.6,0.0,0.0,0.1,0.1,8.0,-7.16
564,DJ Moore,CAR,WR,17,NO,7.3,4.9,71.4,62.0,0.3,0,8.9,12.4,0.3,1.6,0.0,0.0,0.1,0.1,8.0,-7.16
564,DJ Moore,CAR,WR,17,NO,7.3,4.9,71.4,62.0,0.3,0,8.9,12.4,0.3,1.6,0.0,0.0,0.1,0.1,8.0,-7.16
604,DJ Moore,CAR,WR,17,TB,7.1,3.9,57.1,52.4,0.3,0,7.4,13.0,0.7,3.4,3.0,0.0,0.1,0.1,7.2,12.419999999999998
450,DJ Moore,CAR,WR,18,TB,7.9,5.2,62.5,65.5,0.3,0,8.2,13.2,0.5,2.4,0.0,0.0,0.0,0.0,8.6,3.210000000000001
400,DJ Moore,CAR,WR,18,NO,6.8,4.3,57.1,56.8,0.4,0,8.1,14.2,0.6,3.1,3.0,0.0,0.0,0.0,8.4,-10.69
2078,DJ Turner,LV,WR,1,LAC,0.7,0.0,0.0,7.5,0.1,0,8.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,1.4,-1.37
2432,DJ Turner,LV,WR,8,NO,0.4,0.2,0.0,2.2,0.0,0,0.0,0.0,0.5,2.5,0.0,0.0,0.0,0.0,0.5,-0.67
2402,DJ Turner,LV,WR,9,JAX,0.4,0.3,0.0,2.9,0.0,0,0.0,0.0,0.4,2.2,0.0,0.0,0.0,0.0,0.5,-0.81
2194,DJ Turner,LV,WR,10,IND,0.8,0.5,0.0,5.7,0.0,0,6.0,0.0,0.5,2.9,0.0,0.0,0.0,0.0,0.9,-1.36
2254,DJ Turner,LV,WR,11,DEN,1.3,0.6,100.0,5.8,0.0,0,6.0,6.0,0.2,1.5,0.0,0.0,0.0,0.0,0.7,-1.33
2314,DJ Turner,LV,WR,12,SEA,0.8,0.4,0.0,4.9,0.0,0,5.0,0.0,0.2,1.5,0.0,0.0,0.0,0.0,0.6,-1.04
2321,DJ Turner,LV,WR,13,LAC,0.8,0.4,0.0,4.8,0.0,0,5.0,0.0,0.2,1.5,0.0,0.0,0.0,0.0,0.6,-1.03
923,DK Metcalf,SEA,WR,1,CIN,3.38,2.3,66.7,36.3,0.3,0,12.0,18.0,0.0,0.2,0.0,0.0,0.0,0.0,5.4,5.150000000000001
