Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
337,Benjamin Watson,BAL,TE,7,MIN,5,5,100,38,0,20,7.6,7.6,0,0,0,0,0,0,3.8,3.8
337,Eric Ebron,DET,TE,13,BAL,4,4,100,38,0,13,9.5,9.5,0,0,0,0,0,0,3.8,3.8
337,David Njoku,CLE,TE,17,PIT,3,2,66.7,38,0,34,12.7,19,0,0,0,0,0,0,3.8,3.8
337,Tyler Kroft,CIN,TE,5,BUF,5,4,80,38,0,15,7.6,9.5,0,0,0,0,0,0,3.8,3.8
337,Austin Hooper,ATL,TE,12,TB,5,3,60,38,0,20,7.6,12.7,0,0,0,0,0,0,3.8,3.8
337,Martellus Bennett,NE,TE,10,DEN,3,3,100,38,0,27,12.7,12.7,0,0,0,0,0,0,3.8,3.8
344,Vance McDonald,PIT,TE,7,CIN,3,2,66.7,37,0,28,12.3,18.5,0,0,0,0,0,0,3.7,3.7
344,Rob Gronkowski,NE,TE,11,LV,3,3,100,37,0,14,12.3,12.3,0,0,0,0,0,0,3.7,3.7
344,Jordan Reed,WAS,TE,6,SF,5,4,80,37,0,14,7.4,9.2,0,0,0,0,0,0,3.7,3.7
344,Travis Kelce,KC,TE,6,PIT,7,4,57.1,37,0,23,5.3,9.2,0,0,0,0,0,0,3.7,3.7
344,Cameron Brate,TB,TE,17,NO,5,3,60,37,0,13,7.4,12.3,0,0,0,0,0,0,3.7,3.7
344,Charles Clay,BUF,TE,16,NE,10,4,40,37,0,15,3.7,9.2,0,0,0,0,0,0,3.7,3.7
344,C.J. Fiedorowicz,HOU,TE,12,BAL,8,4,50,37,0,10,4.6,9.2,0,0,0,0,0,0,3.7,3.7
344,Kyle Rudolph,MIN,TE,10,WAS,7,5,71.4,37,0,12,5.3,7.4,0,0,0,0,0,0,3.7,3.7
352,Jordan Reed,WAS,TE,1,PHI,8,5,62.5,36,0,9,4.5,7.2,0,0,0,0,0,0,3.6,3.6
352,Austin Hooper,ATL,TE,9,CAR,6,3,50,36,0,16,6,12,0,0,0,0,0,0,3.6,3.6
352,Austin Traylor,DEN,TE,11,CIN,5,4,80,36,0,13,7.2,9,0,0,0,0,0,0,3.6,3.6
352,Jared Cook,LV,TE,11,NE,5,2,40,36,0,26,7.2,18,0,0,0,0,0,0,3.6,3.6
352,Ed Dickson,CAR,TE,6,PHI,8,4,50,36,0,13,4.5,9,0,0,0,0,0,0,3.6,3.6
352,Devin Funchess,CAR,TE,6,PHI,9,3,33.3,36,0,20,4,12,0,0,0,0,0,0,3.6,3.6
352,Virgil Green,DEN,TE,13,MIA,1,1,100,36,0,36,36,36,0,0,0,0,0,0,3.6,3.6
352,Lance Kendricks,GB,TE,16,MIN,9,4,44.4,36,0,19,4,9,0,0,0,0,0,0,3.6,3.6
360,George Kittle,SF,TE,4,ARI,3,2,66.7,35,0,21,11.7,17.5,0,0,0,0,0,0,3.5,3.5
360,Eric Ebron,DET,TE,9,GB,4,3,75,35,0,19,8.8,11.7,0,0,0,0,0,0,3.5,3.5
360,David Morgan,MIN,TE,17,CHI,3,3,100,35,0,17,11.7,11.7,0,0,0,0,0,0,3.5,3.5
360,Austin Hooper,ATL,TE,17,CAR,3,3,100,35,0,24,11.7,11.7,0,0,0,0,0,0,3.5,3.5
360,Jared Cook,LV,TE,17,LAC,4,3,75,35,0,24,8.8,11.7,0,0,0,0,0,0,3.5,3.5
360,Orson Charles,KC,TE,16,MIA,1,1,100,35,0,35,35,35,0,0,0,0,0,0,3.5,3.5
366,Kyle Rudolph,MIN,TE,4,DET,4,2,50,34,0,19,8.5,17,0,0,0,0,0,0,3.4,3.4
366,Will Tye,NYJ,TE,1,BUF,3,3,100,34,0,21,11.3,11.3,0,0,0,0,0,0,3.4,3.4
366,AJ Derby,DEN,TE,1,LAC,3,3,100,34,0,13,11.3,11.3,0,0,0,0,0,0,3.4,3.4
366,Demetrius Harris,KC,TE,16,MIA,7,4,57.1,34,0,15,4.9,8.5,0,0,0,0,0,0,3.4,3.4
366,Eric Tomlinson,NYJ,TE,5,CLE,1,1,100,34,0,34,34,34,0,0,0,0,0,0,3.4,3.4
366,Eric Ebron,DET,TE,12,MIN,4,4,100,34,0,14,8.5,8.5,0,0,0,0,0,0,3.4,3.4
366,Austin Traylor,DEN,TE,12,LV,4,1,25,34,0,34,8.5,34,0,0,0,0,0,0,3.4,3.4
373,Rob Gronkowski,NE,TE,1,KC,6,2,33.3,33,0,17,5.5,16.5,0,0,0,0,0,0,3.3,3.3
373,Benjamin Watson,BAL,TE,11,GB,1,1,100,33,0,33,33,33,0,0,0,0,0,0,3.3,3.3
373,Seth DeValve,CLE,TE,13,LAC,3,2,66.7,33,0,25,11,16.5,0,0,0,0,0,0,3.3,3.3
373,Ross Travis,IND,TE,15,DEN,2,2,100,33,0,20,16.5,16.5,0,0,0,0,0,0,3.3,3.3
373,Nick O'Leary,BUF,TE,15,MIA,2,2,100,33,0,25,16.5,16.5,0,0,0,0,0,0,3.3,3.3
373,Delanie Walker,TEN,TE,16,LAR,5,3,60,33,0,15,6.6,11,0,0,0,0,0,0,3.3,3.3
373,Seth DeValve,CLE,TE,12,CIN,2,2,100,33,0,24,16.5,16.5,0,0,0,0,0,0,3.3,3.3
373,Demetrius Harris,KC,TE,12,BUF,2,2,100,33,0,28,16.5,16.5,0,0,0,0,0,0,3.3,3.3
381,Brandon Williams,IND,TE,4,SEA,2,1,50,32,0,32,16,32,0,0,0,0,0,0,3.2,3.2
381,Niles Paul,WAS,TE,7,PHI,1,1,100,32,0,32,32,32,0,0,0,0,0,0,3.2,3.2
381,Lance Kendricks,GB,TE,9,DET,3,2,66.7,32,0,21,10.7,16,0,0,0,0,0,0,3.2,3.2
381,Jermaine Gresham,ARI,TE,6,TB,2,2,100,32,0,18,16,16,0,0,0,0,0,0,3.2,3.2
381,Antonio Gates,LAC,TE,13,CLE,4,3,75,32,0,12,8,10.7,0,0,0,0,0,0,3.2,3.2
381,Daniel Brown,CHI,TE,15,DET,4,3,75,32,0,17,8,10.7,0,0,0,0,0,0,3.2,3.2
381,Seth DeValve,CLE,TE,15,BAL,4,2,50,32,0,23,8,16,0,0,0,0,0,0,3.2,3.2
381,Dion Sims,CHI,TE,14,CIN,3,2,66.7,32,0,19,10.7,16,0,0,0,0,0,0,3.2,3.2
381,Jesse James,PIT,TE,12,GB,4,3,75,32,0,17,8,10.7,0,0,0,0,0,0,3.2,3.2
390,Nick O'Leary,BUF,TE,3,DEN,1,1,100,31,0,31,31,31,0,0,0,0,0,0,3.1,3.1
390,Austin Seferian-Jenkins,NYJ,TE,3,MIA,6,5,83.3,31,0,13,5.2,6.2,0,0,0,0,0,0,3.1,3.1
390,Delanie Walker,TEN,TE,3,SEA,6,4,66.7,31,0,11,5.2,7.8,0,0,0,0,0,0,3.1,3.1
390,Dion Sims,CHI,TE,1,ATL,3,2,66.7,31,0,22,10.3,15.5,0,0,0,0,0,0,3.1,3.1
390,Nick O'Leary,BUF,TE,9,NYJ,5,4,80,51,0,20,10.2,12.8,0,0,0,0,1,1,3.1,3.1
390,James Hanna,DAL,TE,15,LV,1,1,100,31,0,31,31,31,0,0,0,0,0,0,3.1,3.1
390,Emanuel Byrd,GB,TE,17,DET,2,2,100,31,0,29,15.5,15.5,0,0,0,0,0,0,3.1,3.1
390,Jerell Adams,NYG,TE,16,ARI,4,4,100,31,0,11,7.8,7.8,0,0,0,0,0,0,3.1,3.1
390,Jason Witten,DAL,TE,8,WAS,5,3,60,31,0,16,6.2,10.3,0,0,0,0,0,0,3.1,3.1
390,Charles Clay,BUF,TE,5,CIN,3,2,66.7,31,0,24,10.3,15.5,0,0,0,0,0,0,3.1,3.1
400,Jordan Matthews,BUF,TE,2,CAR,3,3,100,30,0,15,10,10,0,0,0,0,0,0,3,3
400,Antonio Gates,LAC,TE,3,KC,5,2,40,30,0,16,6,15,0,0,0,0,0,0,3,3
400,Julius Thomas,MIA,TE,11,TB,4,4,100,30,0,11,7.5,7.5,0,0,0,0,0,0,3,3
400,Garrett Celek,SF,TE,13,CHI,4,2,50,30,0,22,7.5,15,0,0,0,0,0,0,3,3
400,Tyler Kroft,CIN,TE,13,PIT,2,2,100,30,0,19,15,15,0,0,0,0,0,0,3,3
400,Ben Koyack,JAX,TE,16,SF,2,2,100,10,0,9,5,5,0,0,0,0,0,0,3,3
400,Stephen Anderson,HOU,TE,10,LAR,3,2,66.7,30,0,17,10,15,0,0,0,0,0,0,3,3
407,Josh Hill,NO,TE,2,NE,3,3,100,29,0,13,9.7,9.7,0,0,0,0,0,0,2.9,2.9
407,Seth DeValve,CLE,TE,3,IND,5,2,40,29,0,20,5.8,14.5,0,0,0,0,0,0,2.9,2.9
407,Julius Thomas,MIA,TE,4,NO,4,2,50,29,0,23,7.2,14.5,0,0,0,0,0,0,2.9,2.9
407,Zach Miller,CHI,TE,7,CAR,3,2,66.7,29,0,24,9.7,14.5,0,0,0,0,0,0,2.9,2.9
407,Maxx Williams,BAL,TE,9,TEN,3,3,100,29,0,17,9.7,9.7,0,0,0,0,0,0,2.9,2.9
407,Anthony Fasano,MIA,TE,13,DEN,1,1,100,29,0,29,29,29,0,0,0,0,0,0,2.9,2.9
407,James O'Shaughnessy,JAX,TE,13,IND,1,1,100,29,0,29,29,29,0,0,0,0,0,0,2.9,2.9
407,Josh Hill,NO,TE,8,CHI,4,3,75,29,0,19,7.2,9.7,0,0,0,0,0,0,2.9,2.9
407,Benjamin Watson,BAL,TE,12,HOU,3,3,100,29,0,16,9.7,9.7,0,0,0,0,0,0,2.9,2.9
407,Marcedes Lewis,JAX,TE,10,LAC,5,2,40,29,0,21,5.8,14.5,0,0,0,0,0,0,2.9,2.9
417,Tyler Kroft,CIN,TE,3,GB,4,3,75,28,0,14,7,9.3,0,0,0,0,0,0,2.8,2.8
417,Stephen Anderson,HOU,TE,4,TEN,2,2,100,28,0,17,14,14,0,0,0,0,0,0,2.8,2.8
417,Brent Celek,PHI,TE,11,DAL,2,1,50,28,0,28,14,28,0,0,0,0,0,0,2.8,2.8
417,Benjamin Watson,BAL,TE,6,CHI,8,6,75,28,0,13,3.5,4.7,0,0,0,0,0,0,2.8,2.8
417,Hunter Henry,LAC,TE,15,KC,3,3,100,28,0,14,9.3,9.3,0,0,0,0,0,0,2.8,2.8
417,Garrett Celek,SF,TE,17,LAR,1,1,100,28,0,28,28,28,0,0,0,0,0,0,2.8,2.8
417,David Morgan,MIN,TE,8,CLE,3,3,100,28,0,14,9.3,9.3,0,0,0,0,0,0,2.8,2.8
417,Austin Seferian-Jenkins,NYJ,TE,8,ATL,5,5,100,28,0,11,5.6,5.6,0,0,0,0,0,0,2.8,2.8
425,Jesse James,PIT,TE,2,MIN,5,4,80,27,0,12,5.4,6.8,0,0,0,0,0,0,2.7,2.7
425,Eric Ebron,DET,TE,4,MIN,4,2,50,27,0,15,6.8,13.5,0,0,0,0,0,0,2.7,2.7
425,Jack Doyle,IND,TE,4,SEA,7,5,71.4,27,0,7,3.9,5.4,0,0,0,0,0,0,2.7,2.7
425,Seth DeValve,CLE,TE,7,TEN,4,2,50,27,0,17,6.8,13.5,0,0,0,0,0,0,2.7,2.7
425,George Kittle,SF,TE,1,CAR,6,5,83.3,27,0,13,4.5,5.4,0,0,0,0,0,0,2.7,2.7
425,George Kittle,SF,TE,9,ARI,5,3,60,27,0,14,5.4,9,0,0,0,0,0,0,2.7,2.7
425,Charles Clay,BUF,TE,11,LAC,4,3,75,27,0,16,6.8,9,0,0,0,0,0,0,2.7,2.7
425,Greg Olsen,CAR,TE,16,TB,6,3,50,27,0,11,4.5,9,0,0,0,0,0,0,2.7,2.7
425,Blake Bell,MIN,TE,14,CAR,2,2,100,7,0,6,3.5,3.5,0,0,0,0,0,0,2.7,2.7
425,Jermaine Gresham,ARI,TE,14,TEN,2,2,100,27,0,21,13.5,13.5,0,0,0,0,0,0,2.7,2.7
425,Austin Seferian-Jenkins,NYJ,TE,12,CAR,7,2,28.6,27,0,19,3.9,13.5,0,0,0,0,0,0,2.7,2.7
436,Ed Dickson,CAR,TE,2,BUF,3,2,66.7,26,0,20,8.7,13,0,0,0,0,0,0,2.6,2.6
436,Julius Thomas,MIA,TE,2,LAC,3,3,100,26,0,11,8.7,8.7,0,0,0,0,0,0,2.6,2.6
436,Eric Tomlinson,NYJ,TE,7,MIA,1,1,100,26,0,26,26,26,0,0,0,0,0,0,2.6,2.6
436,Jordan Matthews,BUF,TE,9,NYJ,8,6,75,46,0,12,5.8,7.7,0,0,0,0,1,1,2.6,2.6
436,Vance McDonald,PIT,TE,6,KC,2,1,50,26,0,26,13,26,0,0,0,0,0,0,2.6,2.6
436,David Morgan,MIN,TE,16,GB,2,2,100,26,0,23,13,13,0,0,0,0,0,0,2.6,2.6
436,Dwayne Allen,NE,TE,16,BUF,2,2,100,26,0,22,13,13,0,0,0,0,0,0,2.6,2.6
436,Sean McGrath,LAC,TE,16,NYJ,2,2,100,26,0,23,13,13,0,0,0,0,0,0,2.6,2.6
436,Ross Travis,KC,TE,5,HOU,2,2,100,26,0,18,13,13,0,0,0,0,1,0,2.6,2.6
445,Jared Cook,LV,TE,2,NYJ,6,4,66.7,25,0,10,4.2,6.2,0,0,0,0,0,0,2.5,2.5
445,Luke Willson,SEA,TE,2,SF,3,3,100,25,0,19,8.3,8.3,0,0,0,0,0,0,2.5,2.5
445,Eric Tomlinson,NYJ,TE,1,BUF,2,2,100,25,0,25,12.5,12.5,0,0,0,0,0,0,2.5,2.5
445,Logan Thomas,BUF,TE,9,NYJ,3,2,66.7,25,0,20,8.3,12.5,0,0,0,0,0,0,2.5,2.5
445,Hunter Henry,LAC,TE,11,BUF,5,2,40,25,0,15,5,12.5,0,0,0,0,0,0,2.5,2.5
445,Levine Toilolo,ATL,TE,13,MIN,2,2,100,25,0,16,12.5,12.5,0,0,0,0,0,0,2.5,2.5
445,Demetrius Harris,KC,TE,14,LV,3,1,33.3,25,0,25,8.3,25,0,0,0,0,0,0,2.5,2.5
445,Antonio Gates,LAC,TE,8,NE,2,2,100,25,0,16,12.5,12.5,0,0,0,0,0,0,2.5,2.5
445,Delanie Walker,TEN,TE,5,MIA,5,3,60,25,0,12,5,8.3,0,0,0,0,0,0,2.5,2.5
445,Richard Rodgers,GB,TE,12,PIT,3,1,33.3,25,0,25,8.3,25,0,0,0,0,0,0,2.5,2.5
455,Cameron Brate,TB,TE,2,CHI,3,2,66.7,24,0,13,8,12,0,0,0,0,0,0,2.4,2.4
455,Dwayne Allen,NE,TE,11,LV,2,2,100,24,0,19,12,12,0,0,0,0,0,0,2.4,2.4
455,Virgil Green,DEN,TE,6,NYG,1,1,100,24,0,24,24,24,0,0,0,0,0,0,2.4,2.4
455,Zach Ertz,PHI,TE,13,SEA,4,2,50,24,0,14,6,12,0,0,0,0,0,0,2.4,2.4
455,C.J. Uzomah,CIN,TE,15,MIN,4,4,100,24,0,9,6,6,0,0,0,0,0,0,2.4,2.4
455,Zach Ertz,PHI,TE,17,DAL,2,2,100,24,0,15,12,12,0,0,0,0,0,0,2.4,2.4
455,Jermaine Gresham,ARI,TE,17,SEA,3,3,100,24,0,15,8,8,0,0,0,0,0,0,2.4,2.4
455,Dion Sims,CHI,TE,16,CLE,3,1,33.3,24,0,24,8,24,0,0,0,0,0,0,2.4,2.4
455,Ed Dickson,CAR,TE,8,TB,5,4,80,24,0,14,4.8,6,0,0,0,0,0,0,2.4,2.4
455,Garrett Celek,SF,TE,8,PHI,2,1,50,24,0,24,12,24,0,0,0,0,0,0,2.4,2.4
455,Jesse James,PIT,TE,5,JAX,5,3,60,24,0,15,4.8,8,0,0,0,0,0,0,2.4,2.4
455,Seth DeValve,CLE,TE,5,NYJ,4,3,75,24,0,17,6,8,0,0,0,0,0,0,2.4,2.4
455,Lance Kendricks,GB,TE,5,DAL,1,1,100,24,0,24,24,24,0,0,0,0,0,0,2.4,2.4
468,Charles Clay,BUF,TE,2,CAR,3,3,100,23,0,12,7.7,7.7,0,0,0,0,1,0,2.3,2.3
468,Maxx Williams,BAL,TE,2,CLE,4,4,100,21,0,13,5.2,5.2,1,2,2,0,0,0,2.3,2.3
468,Daniel Brown,CHI,TE,11,DET,5,2,40,23,0,13,4.6,11.5,0,0,0,0,0,0,2.3,2.3
468,Michael Roberts,DET,TE,13,BAL,1,1,100,23,0,23,23,23,0,0,0,0,0,0,2.3,2.3
468,Austin Hooper,ATL,TE,14,NO,4,2,50,23,0,12,5.8,11.5,0,0,0,0,0,0,2.3,2.3
468,Darren Fells,DET,TE,14,TB,1,1,100,23,0,23,23,23,0,0,0,0,0,0,2.3,2.3
468,Antonio Gates,LAC,TE,5,NYG,3,2,66.7,23,0,12,7.7,11.5,0,0,0,0,0,0,2.3,2.3
468,Daniel Brown,CHI,TE,10,GB,3,2,66.7,23,0,16,7.7,11.5,0,0,0,0,0,0,2.3,2.3
476,Richard Rodgers,GB,TE,2,ATL,4,2,50,22,0,14,5.5,11,0,0,0,0,0,0,2.2,2.2
476,Coby Fleener,NO,TE,7,GB,3,2,66.7,22,0,17,7.3,11,0,0,0,0,0,0,2.2,2.2
476,Jonnu Smith,TEN,TE,7,CLE,4,2,50,22,0,14,5.5,11,0,0,0,0,0,0,2.2,2.2
476,Nick O'Leary,BUF,TE,1,NYJ,2,1,50,22,0,22,11,22,0,0,0,0,0,0,2.2,2.2
476,Stephen Anderson,HOU,TE,11,ARI,3,1,33.3,22,0,22,7.3,22,0,0,0,0,0,0,2.2,2.2
476,Martellus Bennett,GB,TE,6,MIN,4,2,50,22,0,14,5.5,11,0,0,0,0,0,0,2.2,2.2
476,Julius Thomas,MIA,TE,6,ATL,5,3,60,22,0,12,4.4,7.3,0,0,0,0,0,0,2.2,2.2
476,Josh Hill,NO,TE,15,NYJ,2,1,50,22,0,22,11,22,0,0,0,0,0,0,2.2,2.2
476,Ed Dickson,CAR,TE,17,ATL,3,2,66.7,22,0,11,7.3,11,0,0,0,0,0,0,2.2,2.2
476,Marcedes Lewis,JAX,TE,16,SF,1,1,100,22,0,22,22,22,0,0,0,0,0,0,2.2,2.2
476,George Kittle,SF,TE,8,PHI,4,2,50,22,0,22,5.5,11,0,0,0,0,0,0,2.2,2.2
476,Ryan Griffin,HOU,TE,5,KC,4,2,50,22,0,13,5.5,11,0,0,0,0,0,0,2.2,2.2
476,Troy Niklas,ARI,TE,12,JAX,2,2,100,22,0,13,11,11,0,0,0,0,0,0,2.2,2.2
476,Nick Vannett,SEA,TE,10,ARI,2,2,100,22,0,16,11,11,0,0,0,0,0,0,2.2,2.2
476,Tyler Higbee,LAR,TE,10,HOU,4,2,50,22,0,15,5.5,11,0,0,0,0,0,0,2.2,2.2
491,Rhett Ellison,NYG,TE,2,DET,2,2,100,21,0,12,10.5,10.5,0,0,0,0,0,0,2.1,2.1
491,Coby Fleener,NO,TE,3,CAR,1,1,100,21,0,21,21,21,0,0,0,0,0,0,2.1,2.1
491,Coby Fleener,NO,TE,4,MIA,4,2,50,21,0,12,5.2,10.5,0,0,0,0,0,0,2.1,2.1
491,Levine Toilolo,ATL,TE,4,BUF,3,3,100,21,0,9,7,7,0,0,0,0,0,0,2.1,2.1
491,Jordan Reed,WAS,TE,4,KC,5,3,60,21,0,14,4.2,7,0,0,0,0,0,0,2.1,2.1
491,Rhett Ellison,NYG,TE,9,LAR,2,2,100,21,0,14,10.5,10.5,0,0,0,0,0,0,2.1,2.1
491,Ben Koyack,JAX,TE,6,LAR,1,1,100,21,0,21,21,21,0,0,0,0,0,0,2.1,2.1
491,Austin Hooper,ATL,TE,13,MIN,4,3,75,21,0,8,5.2,7,0,0,0,0,0,0,2.1,2.1
491,C.J. Uzomah,CIN,TE,13,PIT,1,1,100,21,0,21,21,21,0,0,0,0,0,0,2.1,2.1
491,Austin Seferian-Jenkins,NYJ,TE,16,LAC,8,4,50,21,0,11,2.6,5.2,0,0,0,0,0,0,2.1,2.1
491,Lee Smith,LV,TE,8,BUF,3,1,33.3,21,0,21,7,21,0,0,0,0,0,0,2.1,2.1
491,Jordan Matthews,BUF,TE,8,LV,4,3,75,21,0,9,5.2,7,0,0,0,0,0,0,2.1,2.1
491,Trey Burton,PHI,TE,8,SF,2,2,100,21,0,15,10.5,10.5,0,0,0,0,0,0,2.1,2.1
491,C.J. Uzomah,CIN,TE,5,BUF,2,1,50,21,0,21,10.5,21,0,0,0,0,0,0,2.1,2.1
491,Jonnu Smith,TEN,TE,5,MIA,5,5,100,21,0,9,4.2,4.2,0,0,0,0,0,0,2.1,2.1
491,Demetrius Harris,KC,TE,5,HOU,3,3,100,21,0,11,7,7,0,0,0,0,0,0,2.1,2.1
507,Brandon Williams,IND,TE,2,ARI,1,1,100,20,0,20,20,20,0,0,0,0,0,0,2,2
507,Randall Telfer,CLE,TE,2,BAL,1,1,100,20,0,20,20,20,0,0,0,0,0,0,2,2
507,David Njoku,CLE,TE,1,PIT,2,2,100,20,0,13,10,10,0,0,0,0,0,0,2,2
507,Devin Funchess,CAR,TE,1,SF,2,2,100,20,0,16,10,10,0,0,0,0,0,0,2,2
507,Jeff Heuerman,DEN,TE,1,LAC,2,1,50,20,0,20,10,20,0,0,0,0,0,0,2,2
507,Austin Seferian-Jenkins,NYJ,TE,9,BUF,2,2,100,20,0,18,10,10,0,0,0,0,0,0,2,2
507,Brandon Williams,IND,TE,9,HOU,2,2,100,20,0,15,10,10,0,0,0,0,0,0,2,2
507,Trey Burton,PHI,TE,11,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
507,Charles Clay,BUF,TE,13,NE,3,3,100,20,0,10,6.7,6.7,0,0,0,0,0,0,2,2
507,George Kittle,SF,TE,13,CHI,3,2,66.7,20,0,11,6.7,10,0,0,0,0,0,0,2,2
507,Phillip Supernaw,TEN,TE,13,HOU,1,1,100,20,0,20,20,20,0,0,0,0,0,0,2,2
507,Vernon Davis,WAS,TE,17,NYG,3,2,66.7,20,0,19,6.7,10,0,0,0,0,0,0,2,2
507,Ricky Seals-Jones,ARI,TE,14,TEN,3,1,33.3,20,0,20,6.7,20,0,0,0,0,0,0,2,2
507,Levine Toilolo,ATL,TE,8,NYJ,3,2,66.7,20,0,15,6.7,10,0,0,0,0,0,0,2,2
507,Vernon Davis,WAS,TE,8,DAL,4,2,50,20,0,14,5,10,0,0,0,0,0,0,2,2
507,Daniel Brown,CHI,TE,12,PHI,3,2,66.7,20,0,12,6.7,10,0,0,0,0,0,0,2,2
507,Jonnu Smith,TEN,TE,10,CIN,5,2,40,20,0,12,4,10,0,0,0,0,0,0,2,2
524,Jesse James,PIT,TE,3,CHI,4,2,50,19,0,14,4.8,9.5,0,0,0,0,0,0,1.9,1.9
524,Jacob Hollister,NE,TE,3,HOU,1,1,100,19,0,19,19,19,0,0,0,0,0,0,1.9,1.9
524,Devin Funchess,CAR,TE,15,GB,4,1,25,19,0,19,4.8,19,0,0,0,0,0,0,1.9,1.9
524,Delanie Walker,TEN,TE,17,JAX,5,3,60,19,0,9,3.8,6.3,0,0,0,0,0,0,1.9,1.9
524,David Njoku,CLE,TE,8,MIN,7,2,28.6,19,0,11,2.7,9.5,0,0,0,0,0,0,1.9,1.9
529,Virgil Green,DEN,TE,3,BUF,3,3,100,18,0,14,6,6,0,0,0,0,0,0,1.8,1.8
529,Antonio Gates,LAC,TE,4,PHI,5,3,60,18,0,9,3.6,6,0,0,0,0,0,0,1.8,1.8
529,Ed Dickson,CAR,TE,7,CHI,5,3,60,18,0,11,3.6,6,0,0,0,0,0,0,1.8,1.8
529,Jermaine Gresham,ARI,TE,7,LAR,3,1,33.3,18,0,18,6,18,0,0,0,0,0,0,1.8,1.8
529,James O'Shaughnessy,JAX,TE,1,HOU,1,1,100,18,0,18,18,18,0,0,0,0,0,0,1.8,1.8
529,Greg Olsen,CAR,TE,1,SF,4,2,50,18,0,17,4.5,9,0,0,0,0,0,0,1.8,1.8
529,Lance Kendricks,GB,TE,1,SEA,4,2,50,18,0,9,4.5,9,0,0,0,0,0,0,1.8,1.8
529,C.J. Fiedorowicz,HOU,TE,11,ARI,2,2,100,18,0,10,9,9,0,0,0,0,0,0,1.8,1.8
529,Ed Dickson,CAR,TE,13,NO,2,2,100,18,0,12,9,9,0,0,0,0,0,0,1.8,1.8
529,Orson Charles,KC,TE,15,LAC,1,1,100,18,0,18,18,18,0,0,0,0,0,0,1.8,1.8
529,Marcedes Lewis,JAX,TE,15,HOU,2,2,100,18,0,9,9,9,0,0,0,0,0,0,1.8,1.8
529,Austin Hooper,ATL,TE,16,NO,4,3,75,18,0,10,4.5,6,0,0,0,0,0,0,1.8,1.8
529,Geoff Swaim,DAL,TE,8,WAS,1,1,100,18,0,18,18,18,0,0,0,0,0,0,1.8,1.8
529,Evan Engram,NYG,TE,12,WAS,7,3,42.9,18,0,14,2.6,6,0,0,0,0,0,0,1.8,1.8
529,Nick O'Leary,BUF,TE,12,KC,2,2,100,18,0,15,9,9,0,0,0,0,0,0,1.8,1.8
544,O.J. Howard,TB,TE,2,CHI,3,1,33.3,17,0,17,5.7,17,0,0,0,0,0,0,1.7,1.7
544,Derek Carrier,LAR,TE,3,SF,1,1,100,17,0,17,17,17,0,0,0,0,0,0,1.7,1.7
544,Zach Miller,CHI,TE,3,PIT,3,1,33.3,17,0,17,5.7,17,0,0,0,0,0,0,1.7,1.7
544,Martellus Bennett,GB,TE,7,NO,3,2,66.7,17,0,12,5.7,8.5,0,0,0,0,0,0,1.7,1.7
544,Tyler Higbee,LAR,TE,1,IND,3,2,66.7,17,0,9,5.7,8.5,0,0,0,0,0,0,1.7,1.7
544,Antonio Gates,LAC,TE,1,DEN,3,2,66.7,17,0,11,5.7,8.5,0,0,0,0,0,0,1.7,1.7
544,Stephen Anderson,HOU,TE,6,CLE,2,2,100,17,0,9,8.5,8.5,0,0,0,0,0,0,1.7,1.7
544,O.J. Howard,TB,TE,13,GB,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,1.7,1.7
544,Jermaine Gresham,ARI,TE,13,LAR,3,2,66.7,17,0,13,5.7,8.5,0,0,0,0,0,0,1.7,1.7
544,Jared Cook,LV,TE,15,DAL,4,2,50,17,0,13,4.2,8.5,0,0,0,0,0,0,1.7,1.7
544,Jason Witten,DAL,TE,17,PHI,3,2,66.7,17,0,9,5.7,8.5,0,0,0,0,0,0,1.7,1.7
544,Anthony Fasano,MIA,TE,14,NE,1,1,100,17,0,17,17,17,0,0,0,0,0,0,1.7,1.7
544,Brandon Williams,IND,TE,5,SF,3,3,100,17,0,6,5.7,5.7,0,0,0,0,0,0,1.7,1.7
544,Dion Sims,CHI,TE,5,MIN,4,1,25,17,0,17,4.2,17,0,0,0,0,0,0,1.7,1.7
558,Troy Niklas,ARI,TE,2,IND,1,1,100,16,0,16,16,16,0,0,0,0,0,0,1.6,1.6
558,Julius Thomas,MIA,TE,3,NYJ,5,3,60,16,0,7,3.2,5.3,0,0,0,0,0,0,1.6,1.6
558,Ryan Hewitt,CIN,TE,4,CLE,1,1,100,16,0,16,16,16,0,0,0,0,0,0,1.6,1.6
558,Demetrius Harris,KC,TE,7,LV,3,2,66.7,16,0,12,5.3,8,0,0,0,0,0,0,1.6,1.6
558,George Kittle,SF,TE,7,DAL,2,1,50,16,0,16,8,16,0,0,0,0,0,0,1.6,1.6
558,Troy Niklas,ARI,TE,9,SF,3,1,33.3,16,0,16,5.3,16,0,0,0,0,0,0,1.6,1.6
