Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,ProjRecCount,ReceptionPercentage,ProjRecYd,ProjRecTD,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,ProjRushAtt,ProjRushYd,RushingYardsPerAttempt,ProjRushTD,Fumbles,FumblesLost,FantasyPointsPerGame,Year,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowedByDefenseSpecialTeams,DefFantasyPointsPerGame,DefFantasyPoints,DefRank,DiffPPR1
479,Adam Trautman,NO,TE,15,TB,3.7,2.3,50.0,24.4,0.2,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2021,4.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,27.0,,,6,-4.539999999999999
465,Adam Trautman,NO,TE,17,CAR,3.6,2.4,50.0,25.1,0.2,0.0,6.2,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2021,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,,,19,-6.11
580,Adam Trautman,NO,TE,18,ATL,3.5,2.3,50.0,23.5,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,29.0,,,28,3.5500000000000007
458,Adam Trautman,NO,TE,1,ATL,2.9,1.9,66.7,20.8,0.2,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2022,,2.8823529411764706,4.882352941176471,0.47058823529411764,0.5294117647058824,0.058823529411764705,0.11764705882352941,0.058823529411764705,23.235294117647058,,,23,-5.18
870,Adam Trautman,NO,TE,2,TB,1.7,0.9,50.0,9.2,0.1,0.0,4.5,9.0,0.05,0.2,0.0,0.0,0.0,0.0,1.5,2022,7.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,,,23,-2.44
1203,Adam Trautman,NO,TE,3,CAR,1.4,0.6,100.0,6.0,0.0,0.0,6.0,6.0,0.02,0.1,0.0,0.0,0.0,0.0,0.6,2022,9.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,,,28,0.69
896,Adam Trautman,NO,TE,4,MIN,1.4,0.9,100.0,8.8,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2022,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,,,7,4.32
630,Adam Trautman,NO,TE,5,SEA,2.3,1.5,100.0,15.3,0.1,0.0,7.5,7.5,0.02,0.1,0.0,0.0,0.0,0.0,2.1,2022,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,45.0,,,11,7.559999999999999
450,Adam Trautman,NO,TE,6,CIN,3.0,2.0,66.7,21.8,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2022,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,,,12,-3.580000000000001
767,Adam Trautman,NO,TE,9,BAL,1.9,1.1,50.0,11.4,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2022,5.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,22.0,,,11,-1.0400000000000003
748,Adam Trautman,NO,TE,10,PIT,1.7,1.1,50.0,11.7,0.1,0.0,6.0,12.0,0.02,0.1,0.0,0.0,0.0,0.0,1.8,2022,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,,,28,1.3200000000000003
782,Adam Trautman,NO,TE,11,LAR,2.0,1.1,50.0,11.1,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2022,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,27.0,,,25,1.3900000000000001
722,Adam Trautman,NO,TE,12,SF,2.3,1.3,50.0,12.4,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2022,9.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,10.0,,,8,-0.43999999999999995
472,Adam Trautman,NO,TE,13,TB,2.9,1.9,66.7,19.7,0.2,0.0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2022,7.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,23.0,,,12,-0.27000000000000046
676,Adam Trautman,NO,TE,15,ATL,2.2,1.3,50.0,13.6,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2022,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,19.0,,,15,-3.26
863,Adam Trautman,NO,TE,16,CLE,1.8,0.9,50.0,9.5,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2022,5.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0,,,21,-2.45
800,Adam Trautman,NO,TE,17,PHI,2.0,1.0,50.0,10.7,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2022,5.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,40.0,,,4,-0.06999999999999984
810,Adam Trautman,NO,TE,18,CAR,1.7,1.0,50.0,10.5,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2022,8.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,30.0,,,13,0.14999999999999947
726,Adrien Robinson,NYG,TE,1,DET,1.0,1.0,100.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2014,,1.8235294117647058,2.6470588235294117,1.1176470588235294,0.5294117647058824,0.0,0.35294117647058826,0.058823529411764705,25.529411764705884,,,15,-2.4
831,Adrien Robinson,NYG,TE,5,ATL,1.0,1.0,100.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2014,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,,,7,-0.3999999999999999
464,Adrien Robinson,NYG,TE,6,PHI,3.0,2.0,66.7,28.0,0.0,0.0,9.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2014,3.0,4.0,3.0,0.0,3.0,0.0,1.0,1.0,28.0,,,1,-0.8999999999999999
567,Adrien Robinson,NYG,TE,7,DAL,3.0,2.0,66.7,21.0,0.0,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2014,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,23.0,,,13,-4.1
492,Adrien Robinson,NYG,TE,9,IND,3.0,2.0,66.7,26.0,0.0,0.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2014,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,43.0,,,12,-4.6
1140,Adrien Robinson,NYG,TE,10,SEA,1.0,1.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2014,6.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,24.0,,,26,-1.1
1140,Adrien Robinson,NYG,TE,11,SF,1.0,1.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2014,3.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,24.0,,,13,-1.1
1179,Adrien Robinson,NYG,TE,12,DAL,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,3.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,28.0,,,14,6.1
1048,Albert Okwuegbunam,DEN,TE,6,NE,1.37,0.9,100.0,8.9,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2020,4.0,2.0,7.0,0.0,3.0,0.0,1.0,0.0,20.0,,,6,4.71
733,Albert Okwuegbunam,DEN,TE,7,KC,1.68,1.1,50.0,12.5,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2020,3.5,0.0,5.0,1.0,0.0,0.0,0.0,0.0,17.0,,,5,10.05
517,Albert Okwuegbunam,DEN,TE,8,LAC,3.51,2.3,50.0,26.2,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2020,7.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,29.0,,,20,2.380000000000001
458,Albert Okwuegbunam,DEN,TE,9,ATL,3.21,2.1,66.7,23.8,0.2,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2020,6.5,3.0,6.0,1.0,0.0,0.0,0.0,0.0,17.0,,,28,-3.9799999999999995
714,Albert Okwuegbunam,DEN,TE,1,NYG,1.7,1.5,100.0,16.8,0.1,0.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2021,,2.0588235294117645,5.352941176470588,0.5882352941176471,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.058823529411764705,21.058823529411764,,,22,6.819999999999999
410,Albert Okwuegbunam,DEN,TE,2,JAX,3.3,2.3,66.7,24.1,0.3,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,2021,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,37.0,,,22,-0.10999999999999943
515,Albert Okwuegbunam,DEN,TE,3,NYJ,3.4,2.3,66.7,24.4,0.2,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.1,0.1,3.4,2021,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,,,23,-4.34
510,Albert Okwuegbunam,DEN,TE,4,BAL,3.2,2.2,66.7,22.7,0.2,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2021,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,,,24,-3.57
602,Albert Okwuegbunam,DEN,TE,8,WAS,2.8,1.8,66.7,17.8,0.2,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.1,0.1,2.8,2021,4.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,24.0,,,26,1.62
294,Albert Okwuegbunam,DEN,TE,9,DAL,4.8,3.6,80.0,35.7,0.3,0.0,7.2,9.0,0.0,0.0,0.0,0.0,0.1,0.1,5.2,2021,6.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,,,4,-2.4700000000000006
558,Albert Okwuegbunam,DEN,TE,10,PHI,2.9,2.0,66.7,19.5,0.2,0.0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,,12,5.549999999999999
516,Albert Okwuegbunam,DEN,TE,12,LAC,2.9,2.1,66.7,22.1,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2021,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,37.0,,,29,-3.3099999999999996
604,Albert Okwuegbunam,DEN,TE,13,KC,3.0,2.0,66.7,21.6,0.1,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2021,5.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,14.0,,,23,0.33999999999999986
487,Albert Okwuegbunam,DEN,TE,14,DET,3.2,2.3,66.7,24.2,0.2,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2021,7.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,27.0,,,30,9.18
461,Albert Okwuegbunam,DEN,TE,15,CIN,3.4,2.5,66.7,25.6,0.2,0.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2021,6.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,,,14,2.540000000000001
446,Albert Okwuegbunam,DEN,TE,16,LV,3.3,2.4,66.7,26.2,0.2,0.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2021,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,,,29,-6.220000000000001
404,Albert Okwuegbunam,DEN,TE,17,LAC,3.8,2.8,75.0,28.5,0.2,0.0,7.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2021,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,,,26,-4.35
481,Albert Okwuegbunam,DEN,TE,18,KC,3.3,2.3,66.7,24.3,0.2,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2021,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,34.0,,,8,-5.93
180,Albert Okwuegbunam,DEN,TE,1,SEA,4.7,3.4,60.0,38.0,0.3,0.0,7.6,12.7,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2022,,2.8823529411764706,4.882352941176471,0.47058823529411764,0.5294117647058824,0.058823529411764705,0.11764705882352941,0.058823529411764705,23.235294117647058,,,23,-0.6999999999999993
165,Albert Okwuegbunam,DEN,TE,2,HOU,4.8,3.6,80.0,39.9,0.3,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,2022,6.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,20.0,,,23,-9.39
363,Albert Okwuegbunam,DEN,TE,3,SF,3.8,2.8,75.0,27.7,0.2,0.0,7.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2022,7.0,2.0,9.0,2.0,1.0,0.0,0.0,0.0,7.0,,,19,-4.569999999999999
439,Albert Okwuegbunam,DEN,TE,4,LV,3.3,2.2,66.7,22.8,0.2,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2022,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,24.0,,,32,-5.680000000000001
691,Albert Okwuegbunam,DEN,TE,5,IND,2.3,1.4,50.0,13.2,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2022,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,,,24,-1.8199999999999998
949,Albert Okwuegbunam,DEN,TE,14,KC,1.3,0.8,100.0,7.9,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,,16,-2.1900000000000004
863,Albert Okwuegbunam,DEN,TE,17,KC,2.0,1.0,50.0,9.5,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2022,9.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,10.0,,,14,10.95
375,Albert Okwuegbunam,DEN,TE,18,LAC,3.9,2.6,75.0,27.1,0.2,0.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2022,5.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,,,23,-6.51
1195,Alex Ellis,JAX,TE,14,MIN,0.16,0.1,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2016,6.0,3.0,8.0,0.0,2.0,0.0,0.0,0.0,17.0,,,3,-0.38
1391,Alex Ellis,JAX,TE,15,HOU,0.16,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2016,2.0,1.0,13.0,2.0,1.0,0.0,0.0,0.0,17.0,,,24,0.9300000000000002
1381,Alex Ellis,JAX,TE,16,TEN,0.16,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2016,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,,,22,2.81
1367,Alex Ellis,JAX,TE,17,IND,0.16,0.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2016,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,,,25,-0.21000000000000002
1119,Alex Ellis,KC,TE,1,LAC,0.84,0.5,0.0,5.9,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2018,,2.4705882352941178,5.705882352941177,0.47058823529411764,0.8235294117647058,0.058823529411764705,0.17647058823529413,0.11764705882352941,18.0,,,19,-1.09
1430,Alex Ellis,KC,TE,2,PIT,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2018,13.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,21.0,,,19,-0.16
1342,Alex Ellis,PHI,TE,4,GB,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2019,10.0,6.0,7.0,1.0,2.0,0.0,0.0,0.0,16.0,,,4,-0.09
769,Alex Smith,CIN,TE,17,BAL,2.0,2.0,100.0,5.0,0.0,2.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2013,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,,,16,-0.8
1136,Alex Smith,WAS,TE,16,PHI,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2015,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,,,8,-0.4
881,Alex Smith,WAS,TE,17,DAL,2.0,1.0,50.0,10.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,16.0,,,28,-2.0
606,Allen Reisner,JAX,TE,1,KC,2.0,2.0,100.0,22.0,0.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2013,,1.588235294117647,2.9411764705882355,0.4117647058823529,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.0,23.235294117647058,,,32,1.8999999999999995
338,Allen Reisner,JAX,TE,2,LV,5.0,5.0,100.0,45.0,0.0,20.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2013,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,,,28,-6.6
372,Allen Reisner,JAX,TE,3,SEA,5.0,5.0,100.0,42.0,0.0,18.0,8.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2013,3.0,3.0,5.0,3.0,2.0,1.0,0.0,0.0,3.0,,,12,-9.2
642,Allen Reisner,JAX,TE,4,IND,2.0,2.0,100.0,20.0,0.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2013,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,,,19,-4.0
584,Andrew Quarless,GB,TE,7,CLE,3.0,3.0,100.0,23.0,0.0,10.0,7.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2013,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,31.0,,,9,-5.3
148,Andrew Quarless,GB,TE,8,MIN,7.0,7.0,100.0,67.0,0.0,30.0,9.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,6.7,2013,7.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,23.0,,,25,-10.399999999999999
242,Andrew Quarless,GB,TE,9,CHI,8.0,8.0,100.0,56.0,0.0,25.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2013,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,21.0,,,15,-5.199999999999999
176,Andrew Quarless,GB,TE,10,PHI,10.0,9.0,90.0,64.0,0.0,28.0,6.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,6.4,2013,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,20.0,,,23,-13.6
329,Andrew Quarless,GB,TE,11,NYG,8.0,7.0,87.5,46.0,0.0,20.0,5.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2013,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,14.0,,,30,-7.8
382,Andrew Quarless,GB,TE,12,MIN,7.0,6.0,85.7,41.0,0.0,18.0,5.9,6.8,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2013,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,35.0,,,29,-5.8999999999999995
423,Andrew Quarless,GB,TE,13,DET,6.0,5.0,83.3,37.0,0.0,16.0,6.2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2013,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,,,26,-6.999999999999999
527,Andrew Quarless,GB,TE,14,ATL,4.0,3.0,75.0,27.0,0.0,12.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2013,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,,,32,12.900000000000002
445,Andrew Quarless,GB,TE,15,DAL,5.0,4.0,80.0,35.0,0.0,15.0,7.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2013,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,,,8,11.100000000000001
395,Andrew Quarless,GB,TE,16,PIT,4.0,4.0,100.0,40.0,0.0,18.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2013,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,20.0,,,23,-5.1
498,Andrew Quarless,GB,TE,17,CHI,4.0,3.0,75.0,30.0,0.0,13.0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2013,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,46.0,,,14,-0.9000000000000004
726,Andrew Quarless,GB,TE,1,SEA,1.0,1.0,100.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2014,,1.8235294117647058,2.6470588235294117,1.1176470588235294,0.5294117647058824,0.0,0.35294117647058826,0.058823529411764705,25.529411764705884,,,15,3.1999999999999997
532,Andrew Quarless,GB,TE,2,NYJ,3.0,2.0,66.7,23.0,0.0,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2014,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,,,15,-2.5
492,Andrew Quarless,GB,TE,3,DET,3.0,2.0,66.7,26.0,0.0,0.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2014,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,,,13,9.700000000000001
335,Andrew Quarless,GB,TE,4,CHI,4.0,3.0,75.0,38.0,0.0,0.0,9.5,12.7,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2014,4.0,3.0,8.0,2.0,1.0,0.0,1.0,0.0,19.0,,,13,-6.8
185,Andrew Quarless,GB,TE,5,MIN,6.0,4.0,66.7,32.0,1.0,0.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2014,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,28.0,,,6,-9.299999999999999
492,Andrew Quarless,GB,TE,6,MIA,4.0,3.0,75.0,26.0,0.0,0.0,6.5,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2014,6.0,5.0,5.0,0.0,2.0,1.0,0.0,0.0,34.0,,,11,3.5
413,Andrew Quarless,GB,TE,7,CAR,4.0,3.0,75.0,31.0,0.0,0.0,7.8,10.3,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2014,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,37.0,,,16,-4.199999999999999
192,Andrew Quarless,GB,TE,8,NO,4.0,3.0,75.0,27.0,1.0,0.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,2014,7.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,24.0,,,32,-7.799999999999999
507,Andrew Quarless,GB,TE,10,CHI,4.0,3.0,75.0,25.0,0.0,0.0,6.2,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2014,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,27.0,,,9,3.5
492,Andrew Quarless,GB,TE,11,PHI,4.0,3.0,75.0,26.0,0.0,0.0,6.5,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2014,10.0,9.0,10.0,3.0,2.0,0.0,1.0,1.0,21.0,,,3,-0.09999999999999964
188,Andrew Quarless,GB,TE,12,MIN,4.0,3.0,75.0,30.0,1.0,0.0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2014,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,,,10,-5.0
482,Andrew Quarless,GB,TE,13,NE,4.0,3.0,75.0,27.0,0.0,0.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2014,4.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,,,8,-2.0
188,Andrew Quarless,GB,TE,14,ATL,4.0,3.0,75.0,30.0,1.0,0.0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2014,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,12.0,,,23,-3.8000000000000007
191,Andrew Quarless,GB,TE,15,BUF,4.0,3.0,75.0,28.0,1.0,0.0,7.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2014,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,,,2,-10.100000000000001
335,Andrew Quarless,GB,TE,16,TB,6.0,4.0,66.7,38.0,0.0,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2014,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,19.0,,,17,-4.1
356,Andrew Quarless,GB,TE,17,DET,6.0,4.0,66.7,36.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2014,7.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,14.0,,,10,-7.6
583,Andrew Quarless,GB,TE,1,CHI,3.0,2.0,66.7,20.0,0.0,0.0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2015,,2.2941176470588234,4.470588235294118,0.8235294117647058,0.5882352941176471,0.0,0.058823529411764705,0.058823529411764705,25.294117647058822,,,16,-4.0
664,Andrew Quarless,GB,TE,2,SEA,3.0,2.0,66.7,17.0,0.0,0.0,5.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2015,7.0,2.0,8.0,0.0,3.0,0.0,1.0,1.0,34.0,,,16,-3.7
852,Andrew Quarless,GB,TE,3,KC,3.0,2.0,66.7,11.0,0.0,0.0,3.7,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2015,3.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,25.0,,,10,0.2999999999999998
689,Andrew Quarless,GB,TE,16,ARI,3.0,2.0,66.7,16.0,0.0,0.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2015,1.0,2.0,9.0,2.0,2.0,0.0,1.0,0.0,17.0,,,5,0.10000000000000009
852,Andrew Quarless,GB,TE,17,MIN,1.0,1.0,100.0,11.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2015,6.0,4.0,8.0,3.0,0.0,0.0,1.0,0.0,17.0,,,20,-2.1
661,Anthony Fasano,KC,TE,1,JAX,4.0,2.0,50.0,19.0,0.0,8.0,4.8,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2013,,1.1764705882352942,3.4705882352941178,0.7058823529411765,0.6470588235294118,0.0,0.0,0.058823529411764705,24.352941176470587,,,28,-1.1
670,Anthony Fasano,KC,TE,2,DAL,4.0,2.0,50.0,18.0,0.0,8.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2013,3.0,3.0,5.0,3.0,3.0,0.0,2.0,0.0,31.0,,,1,0.7999999999999998
