Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
2023,Jordan Wilkins,TEN,RB,14,JAX,0.4,0.8,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.1
1316,Jordan Wilkins,IND,RB,15,DAL,1.7,7.7,4.0,0.0,0.4,0.3,2.8,0.0,0.2,0.2,0.6,0.65
1198,Jordan Wilkins,IND,RB,15,NO,2.2,12.2,6.0,0.0,0.67,0.5,2.9,0.0,0.0,0.0,1.5,1.51
1033,Jordan Wilkins,IND,RB,15,HOU,3.4,16.4,5.3,0.1,1.21,0.9,6.8,0.0,0.0,0.0,2.9,2.92
1967,Jordan Wilkins,IND,RB,15,MIN,0.2,1.1,0.0,0.0,0.6,0.1,0.5,0.0,0.0,0.0,0.2,0.16
1231,Jordan Wilkins,IND,RB,16,NYG,1.9,8.3,4.0,0.0,0.67,0.5,3.5,0.0,0.0,0.0,1.2,1.18
906,Jordan Wilkins,IND,RB,16,CAR,3.6,16.9,4.2,0.2,0.94,0.7,4.4,0.0,0.0,0.0,3.3,3.33
1253,Jordan Wilkins,IND,RB,16,PIT,2.5,11.0,5.5,0.0,0.67,0.5,4.5,0.0,0.0,0.0,1.6,1.55
1188,Jordan Wilkins,IND,RB,16,LAC,2.0,10.3,5.0,0.1,1.0,0.6,3.9,0.0,0.0,0.0,2.0,2.02
1184,Jordan Wilkins,IND,RB,17,TEN,1.7,8.6,4.5,0.1,0.54,0.4,3.1,0.0,0.1,0.1,1.6,1.57
1146,Jordan Wilkins,IND,RB,17,JAX,2.6,11.4,3.7,0.1,0.81,0.6,4.8,0.0,0.0,0.0,2.2,2.22
1211,Jordan Wilkins,IND,RB,17,NYG,2.0,10.4,5.0,0.1,1.5,0.7,2.7,0.0,0.0,0.0,1.9,1.91
1165,Jordan Wilkins,TEN,RB,18,HOU,2.6,13.1,4.3,0.1,0.2,0.1,1.9,0.0,0.0,0.0,2.1,2.1
1601,Jorvorskie Lane,TB,FB,1,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,Jorvorskie Lane,TB,FB,1,TEN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2
1285,Jorvorskie Lane,TB,FB,2,LAR,2.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7,0.7
1612,Jorvorskie Lane,TB,FB,2,NO,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4
1451,Jorvorskie Lane,TB,FB,3,ATL,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.2
1777,Jorvorskie Lane,TB,FB,3,HOU,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2
1451,Jorvorskie Lane,TB,FB,4,PIT,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
1692,Jorvorskie Lane,TB,FB,4,CAR,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3
1601,Jorvorskie Lane,TB,FB,5,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,Jorvorskie Lane,TB,FB,5,JAX,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
1601,Jorvorskie Lane,TB,FB,6,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,Jorvorskie Lane,TB,FB,7,WAS,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
1777,Jorvorskie Lane,TB,FB,8,ATL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
1920,Jorvorskie Lane,TB,FB,9,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Jorvorskie Lane,TB,FB,10,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,Jorvorskie Lane,TB,FB,10,DAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1
1601,Jorvorskie Lane,TB,FB,11,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,Jorvorskie Lane,TB,FB,11,PHI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2
1601,Jorvorskie Lane,TB,FB,12,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,Jorvorskie Lane,TB,FB,12,IND,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1
1871,Jorvorskie Lane,TB,FB,13,ATL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1
1871,Jorvorskie Lane,TB,FB,14,NO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1
1777,Jorvorskie Lane,TB,FB,15,LAR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2
1871,Jorvorskie Lane,TB,FB,16,CHI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1
1871,Jorvorskie Lane,TB,FB,17,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1
1034,Joseph Randle,DAL,RB,1,NYG,4.0,12.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.6
1601,Joseph Randle,DAL,RB,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,Joseph Randle,DAL,RB,1,NYG,11.0,51.0,4.6,0.0,1.0,1.0,10.0,0.0,0.0,0.0,6.1,6.1
1039,Joseph Randle,DAL,RB,2,KC,4.0,11.0,2.8,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.5
1285,Joseph Randle,DAL,RB,2,TEN,2.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7
452,Joseph Randle,DAL,RB,2,PHI,12.0,50.0,4.2,0.0,1.0,1.0,12.0,0.0,0.0,0.0,6.2,6.2
1072,Joseph Randle,DAL,RB,3,LAR,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3
1523,Joseph Randle,DAL,RB,3,LAR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
325,Joseph Randle,DAL,RB,3,ATL,16.0,70.0,4.4,0.0,1.0,1.0,10.0,0.0,0.0,0.0,8.0,8.0
1083,Joseph Randle,DAL,RB,4,LAC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
1222,Joseph Randle,DAL,RB,4,NO,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
131,Joseph Randle,DAL,RB,4,NO,16.0,76.0,4.8,1.0,1.0,1.0,10.0,0.0,0.0,0.0,14.6,14.6
1062,Joseph Randle,DAL,RB,5,DEN,2.0,5.0,2.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7,0.7
1222,Joseph Randle,DAL,RB,5,HOU,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
234,Joseph Randle,DAL,RB,5,NE,14.0,52.0,3.7,1.0,3.0,2.0,14.0,0.0,0.0,0.0,12.6,12.6
1069,Joseph Randle,DAL,RB,6,WAS,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4
1243,Joseph Randle,DAL,RB,6,SEA,2.0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9
252,Joseph Randle,DAL,RB,7,PHI,6.0,21.0,3.5,1.0,3.0,3.0,18.0,0.0,0.0,0.0,9.9,9.9
751,Joseph Randle,DAL,RB,7,NYG,8.0,38.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8
422,Joseph Randle,DAL,RB,7,NYG,12.0,49.0,4.1,0.0,3.0,2.0,16.0,0.0,0.0,0.0,6.5,6.5
745,Joseph Randle,DAL,RB,8,DET,8.0,29.0,3.6,0.0,2.0,2.0,15.0,0.0,0.0,0.0,4.4,4.4
784,Joseph Randle,DAL,RB,8,WAS,8.0,34.0,4.2,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.6,3.6
1920,Joseph Randle,DAL,RB,8,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,Joseph Randle,DAL,RB,9,MIN,4.0,15.0,3.8,0.0,1.0,1.0,8.0,0.0,0.0,0.0,2.3,2.3
1099,Joseph Randle,DAL,RB,9,ARI,2.0,11.0,5.5,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.6,1.6
1920,Joseph Randle,DAL,RB,9,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,Joseph Randle,DAL,RB,10,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,Joseph Randle,DAL,RB,10,JAX,4.0,17.0,4.2,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.9,1.9
1087,Joseph Randle,DAL,RB,12,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,Joseph Randle,DAL,RB,12,NYG,4.0,22.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2
1087,Joseph Randle,DAL,RB,13,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,Joseph Randle,DAL,RB,13,PHI,3.0,13.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3
1087,Joseph Randle,DAL,RB,14,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,Joseph Randle,DAL,RB,14,CHI,3.0,16.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6
974,Joseph Randle,DAL,RB,15,GB,5.0,17.0,3.4,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.3,2.3
1222,Joseph Randle,DAL,RB,15,PHI,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
987,Joseph Randle,DAL,RB,16,WAS,5.0,16.0,3.2,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.2,2.2
834,Joseph Randle,DAL,RB,16,IND,5.0,25.0,5.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,3.2,3.2
1008,Joseph Randle,DAL,RB,17,PHI,4.0,14.0,3.5,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.9,1.9
527,Joseph Randle,DAL,RB,17,WAS,11.0,54.0,4.9,0.0,3.0,2.0,10.0,0.0,0.0,0.0,6.4,6.4
1523,Josh Adams,NYJ,RB,1,BUF,1.5,5.0,2.5,0.0,0.13,0.1,0.8,0.0,0.0,0.0,0.6,0.58
1956,Josh Adams,NYJ,RB,1,BUF,0.1,0.1,0.0,0.0,0.13,0.1,0.4,0.0,0.0,0.0,0.0,0.05
2091,Josh Adams,NYJ,RB,1,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,Josh Adams,PHI,RB,2,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,Josh Adams,NYJ,RB,2,CLE,0.3,1.2,0.0,0.0,0.13,0.1,0.4,0.0,0.0,0.0,0.2,0.16
982,Josh Adams,NYJ,RB,2,SF,4.8,17.4,3.4,0.1,1.79,1.3,8.3,0.0,0.0,0.0,3.2,3.17
2091,Josh Adams,NYJ,RB,2,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,Josh Adams,PHI,RB,3,IND,6.4,23.3,3.8,0.2,1.1,0.8,6.3,0.0,0.0,0.0,4.2,4.16
1918,Josh Adams,NYJ,RB,3,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,Josh Adams,NYJ,RB,3,IND,3.7,13.1,3.2,0.2,0.55,0.4,1.8,0.0,0.0,0.0,2.7,2.69
1227,Josh Adams,NYJ,RB,3,DEN,0.5,9.6,0.0,0.1,0.5,0.0,2.7,0.0,0.0,0.0,1.8,1.83
1057,Josh Adams,PHI,RB,4,TEN,3.2,11.4,3.7,0.1,1.1,0.8,6.7,0.0,0.0,0.0,2.4,2.41
1062,Josh Adams,NYJ,RB,4,DEN,4.1,14.2,3.5,0.2,0.55,0.4,1.4,0.0,0.0,0.0,2.8,2.76
1297,Josh Adams,PHI,RB,5,MIN,1.1,4.1,4.0,0.0,0.82,0.6,3.2,0.0,0.0,0.0,0.7,0.73
1918,Josh Adams,NYJ,RB,5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,Josh Adams,NYJ,RB,5,ARI,2.1,6.9,3.5,0.1,0.27,0.2,0.8,0.0,0.0,0.0,1.4,1.37
1057,Josh Adams,PHI,RB,6,NYG,3.5,14.6,3.8,0.1,0.69,0.5,3.5,0.0,0.0,0.0,2.4,2.41
1261,Josh Adams,NYJ,RB,6,MIA,2.2,8.6,4.5,0.1,0.27,0.2,0.7,0.0,0.0,0.0,1.5,1.53
1152,Josh Adams,PHI,RB,7,CAR,2.4,8.4,4.0,0.1,0.82,0.6,4.0,0.0,0.0,0.0,1.8,1.84
1918,Josh Adams,NYJ,RB,7,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,Josh Adams,NYJ,RB,7,BUF,1.9,8.2,4.0,0.1,0.27,0.2,0.5,0.0,0.0,0.0,1.5,1.47
1143,Josh Adams,PHI,RB,8,JAX,2.5,10.4,5.0,0.1,0.55,0.4,2.6,0.0,0.0,0.0,1.9,1.9
1918,Josh Adams,NYJ,RB,8,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,Josh Adams,NYJ,RB,8,KC,1.9,8.8,4.5,0.1,0.13,0.1,0.4,0.0,0.0,0.0,1.5,1.52
1918,Josh Adams,NYJ,RB,9,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,Josh Adams,NYJ,RB,9,NE,2.2,9.0,4.5,0.1,0.13,0.1,0.4,0.0,0.0,0.0,1.5,1.54
835,Josh Adams,PHI,RB,10,DAL,6.4,28.7,4.8,0.2,0.55,0.4,3.2,0.0,0.0,0.0,4.4,4.39
1661,Josh Adams,NYJ,RB,10,NYG,1.0,3.0,3.0,0.0,0.41,0.3,1.2,0.0,0.0,0.0,0.4,0.42
1626,Josh Adams,NO,RB,10,TEN,1.1,3.8,4.0,0.0,0.9,0.4,1.7,0.0,0.0,0.0,0.6,0.55
698,Josh Adams,PHI,RB,11,NO,9.7,36.6,3.7,0.3,0.55,0.4,3.1,0.0,0.1,0.1,5.6,5.57
1679,Josh Adams,NYJ,RB,11,WAS,1.0,3.0,3.0,0.0,0.41,0.3,1.0,0.0,0.0,0.0,0.4,0.4
1257,Josh Adams,NYJ,RB,11,LAC,2.0,9.0,4.5,0.1,0.13,0.1,0.4,0.0,0.0,0.0,1.5,1.54
294,Josh Adams,PHI,RB,12,NYG,11.8,56.7,4.8,0.5,2.48,1.8,12.7,0.1,0.1,0.1,10.3,10.34
1392,Josh Adams,NYJ,RB,12,LV,1.4,6.2,6.0,0.0,0.41,0.3,1.5,0.0,0.0,0.0,0.8,0.77
1139,Josh Adams,NYJ,RB,12,MIA,3.3,13.9,4.7,0.1,0.55,0.4,3.0,0.0,0.0,0.0,2.3,2.29
322,Josh Adams,PHI,RB,13,WAS,13.2,61.7,4.8,0.5,1.79,1.3,10.2,0.0,0.1,0.1,10.0,9.99
1196,Josh Adams,NYJ,RB,13,LV,3.1,11.4,3.7,0.1,0.41,0.3,1.8,0.0,0.0,0.0,1.9,1.92
411,Josh Adams,PHI,RB,14,DAL,14.2,59.1,4.2,0.4,1.93,1.4,9.5,0.0,0.1,0.1,9.1,9.06
1071,Josh Adams,NYJ,RB,14,MIA,3.1,14.4,4.7,0.1,0.55,0.4,2.5,0.0,0.0,0.0,2.3,2.29
1176,Josh Adams,NYJ,RB,14,SEA,2.6,12.6,4.3,0.1,0.41,0.3,1.9,0.0,0.0,0.0,2.0,2.05
425,Josh Adams,PHI,RB,15,LAR,13.1,58.5,4.5,0.4,1.38,1.0,7.6,0.0,0.1,0.1,8.8,8.81
1337,Josh Adams,NYJ,RB,15,BAL,2.0,8.7,4.5,0.0,0.27,0.2,0.7,0.0,0.0,0.0,0.9,0.94
1100,Josh Adams,NYJ,RB,15,LAR,3.7,16.6,4.2,0.1,0.69,0.5,2.9,0.0,0.0,0.0,2.6,2.55
520,Josh Adams,PHI,RB,16,HOU,13.7,50.9,3.6,0.4,1.1,0.8,4.7,0.0,0.1,0.1,7.8,7.76
1200,Josh Adams,NYJ,RB,16,CLE,2.4,11.5,6.0,0.1,0.41,0.3,1.4,0.0,0.0,0.0,1.9,1.89
485,Josh Adams,PHI,RB,17,WAS,13.5,54.2,3.9,0.4,0.96,0.7,4.8,0.0,0.1,0.1,8.1,8.1
841,Josh Adams,NYJ,RB,17,NE,6.1,26.5,4.3,0.2,0.96,0.7,4.6,0.0,0.0,0.0,4.3,4.31
1092,Josh Ferguson,IND,RB,1,DET,2.3,9.7,5.0,0.1,0.86,0.6,4.9,0.0,0.0,0.0,2.1,2.06
1918,Josh Ferguson,HOU,RB,1,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,Josh Ferguson,IND,RB,2,DEN,2.6,9.3,3.0,0.1,0.86,0.6,4.6,0.0,0.1,0.1,1.8,1.79
1840,Josh Ferguson,IND,RB,2,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,Josh Ferguson,IND,RB,3,LAC,2.7,11.1,3.7,0.1,1.0,0.7,5.8,0.0,0.0,0.0,2.3,2.29
1918,Josh Ferguson,HOU,RB,3,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,Josh Ferguson,IND,RB,4,JAX,1.8,6.8,3.5,0.0,3.02,2.1,16.5,0.1,0.0,0.0,2.9,2.93
1918,Josh Ferguson,HOU,RB,4,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,Josh Ferguson,IND,RB,5,CHI,2.4,8.4,4.0,0.1,4.17,2.9,23.4,0.2,0.1,0.1,4.8,4.78
900,Josh Ferguson,IND,RB,6,HOU,1.8,6.6,3.5,0.0,4.32,3.0,20.0,0.1,0.0,0.0,3.3,3.26
983,Josh Ferguson,IND,RB,7,TEN,1.4,4.7,5.0,0.0,3.02,2.1,16.0,0.1,0.0,0.0,2.7,2.67
1699,Josh Ferguson,IND,RB,7,JAX,0.2,0.9,0.0,0.0,0.14,0.1,0.9,0.0,0.0,0.0,0.2,0.18
1840,Josh Ferguson,HOU,RB,7,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Josh Ferguson,WAS,RB,7,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,Josh Ferguson,IND,RB,8,KC,1.3,4.7,5.0,0.0,3.02,2.1,14.2,0.1,0.0,0.0,2.5,2.49
1293,Josh Ferguson,IND,RB,8,CIN,1.5,5.9,3.0,0.0,0.72,0.5,3.4,0.0,0.0,0.0,0.9,0.93
1840,Josh Ferguson,HOU,RB,8,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Josh Ferguson,WAS,RB,8,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,Josh Ferguson,IND,RB,9,GB,0.6,2.0,2.0,0.0,0.86,0.6,4.7,0.0,0.1,0.1,0.5,0.47
1226,Josh Ferguson,IND,RB,9,HOU,1.5,5.8,3.0,0.1,0.72,0.5,3.6,0.0,0.0,0.0,1.5,1.54
1840,Josh Ferguson,HOU,RB,9,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Josh Ferguson,WAS,RB,9,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,Josh Ferguson,IND,RB,10,PIT,0.5,1.8,0.0,0.0,0.28,0.2,1.9,0.0,0.0,0.0,0.4,0.37
1346,Josh Ferguson,IND,RB,11,TEN,0.5,1.7,0.0,0.0,0.86,0.6,5.0,0.0,0.0,0.0,0.7,0.67
1840,Josh Ferguson,HOU,RB,11,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Josh Ferguson,WAS,RB,11,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,Josh Ferguson,IND,RB,12,PIT,0.4,1.2,0.0,0.0,1.0,0.7,4.6,0.0,0.0,0.0,0.6,0.58
1485,Josh Ferguson,IND,RB,12,TEN,0.5,1.7,0.0,0.0,0.28,0.2,1.8,0.0,0.0,0.0,0.4,0.35
1475,Josh Ferguson,IND,RB,13,NYJ,0.4,1.2,0.0,0.0,1.15,0.8,4.6,0.0,0.1,0.1,0.4,0.38
1857,Josh Ferguson,IND,RB,13,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,Josh Ferguson,IND,RB,14,HOU,0.5,2.0,0.0,0.0,1.0,0.7,4.5,0.0,0.1,0.1,0.4,0.45
1491,Josh Ferguson,IND,RB,14,BUF,0.0,0.1,0.0,0.0,0.72,0.5,3.3,0.0,0.0,0.0,0.3,0.34
1343,Josh Ferguson,IND,RB,15,MIN,1.2,4.2,4.0,0.0,1.0,0.7,4.6,0.0,0.1,0.1,0.7,0.68
1498,Josh Ferguson,IND,RB,15,DEN,0.0,0.1,0.0,0.0,0.57,0.4,3.2,0.0,0.0,0.0,0.3,0.33
1840,Josh Ferguson,HOU,RB,15,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,Josh Ferguson,WAS,RB,15,PHI,0.4,1.1,0.0,0.0,0.43,0.3,1.1,0.0,0.0,0.0,0.2,0.22
1339,Josh Ferguson,IND,RB,16,LV,1.2,4.4,4.0,0.0,1.0,0.7,4.5,0.0,0.1,0.1,0.7,0.69
1447,Josh Ferguson,IND,RB,16,BAL,0.0,0.0,0.0,0.0,0.86,0.6,4.5,0.0,0.0,0.0,0.4,0.45
1840,Josh Ferguson,HOU,RB,16,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,Josh Ferguson,IND,RB,17,JAX,1.1,3.6,4.0,0.1,1.15,0.8,4.6,0.0,0.1,0.1,1.2,1.22
1478,Josh Ferguson,IND,RB,17,HOU,0.0,0.1,0.0,0.0,0.57,0.4,3.5,0.0,0.0,0.0,0.4,0.36
1611,Josh Ferguson,WAS,RB,17,DAL,1.5,4.7,2.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.48
1601,Josh Harris,PIT,RB,1,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Josh Harris,PIT,RB,1,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Josh Jacobs,LV,RB,1,DEN,15.1,58.4,3.9,0.4,4.32,3.0,25.5,0.1,0.1,0.1,11.2,11.19
57,Josh Jacobs,LV,RB,1,CAR,19.0,86.6,4.6,0.7,2.88,2.0,15.9,0.1,0.1,0.1,14.8,14.85
333,Josh Jacobs,LV,RB,1,BAL,14.6,58.5,3.9,0.5,2.5,1.8,12.6,0.1,0.1,0.1,10.5,10.51
336,Josh Jacobs,LV,RB,1,LAC,13.2,57.0,4.4,0.5,3.0,2.2,13.6,0.1,0.1,0.1,10.5,10.46
144,Josh Jacobs,LV,RB,2,KC,17.2,73.3,4.3,0.6,3.88,2.7,22.2,0.1,0.2,0.2,13.4,13.35
59,Josh Jacobs,LV,RB,2,NO,17.8,79.4,4.4,0.7,4.17,2.9,22.5,0.1,0.1,0.1,14.8,14.79
2091,Josh Jacobs,LV,RB,2,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Josh Jacobs,LV,RB,2,ARI,15.6,66.9,4.2,0.6,3.0,2.3,15.2,0.1,0.1,0.1,12.2,12.21
371,Josh Jacobs,LV,RB,3,MIN,17.4,68.0,4.0,0.4,1.72,1.2,9.2,0.0,0.1,0.1,9.9,9.92
137,Josh Jacobs,LV,RB,3,NE,16.4,70.3,4.4,0.6,4.32,3.0,23.9,0.1,0.1,0.1,13.4,13.42
2091,Josh Jacobs,LV,RB,3,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Josh Jacobs,LV,RB,3,TEN,15.4,63.7,4.3,0.5,2.2,1.7,11.2,0.1,0.1,0.1,10.9,10.89
351,Josh Jacobs,LV,RB,4,IND,15.4,69.5,4.7,0.4,2.16,1.5,10.7,0.0,0.1,0.1,10.2,10.22
93,Josh Jacobs,LV,RB,4,BUF,17.7,77.1,4.3,0.6,4.75,3.3,24.3,0.1,0.1,0.1,14.1,14.14
590,Josh Jacobs,LV,RB,4,LAC,9.4,41.6,4.7,0.4,1.5,1.0,7.6,0.0,0.1,0.1,7.1,7.12
245,Josh Jacobs,LV,RB,4,DEN,15.6,65.8,4.1,0.5,2.9,2.2,15.1,0.1,0.1,0.1,11.5,11.49
430,Josh Jacobs,LV,RB,5,CHI,14.9,56.4,3.7,0.4,2.44,1.7,12.6,0.0,0.1,0.1,9.1,9.1
82,Josh Jacobs,LV,RB,5,KC,17.8,80.5,4.4,0.6,4.75,3.3,24.5,0.1,0.2,0.2,14.3,14.3
321,Josh Jacobs,LV,RB,5,CHI,14.6,60.2,4.0,0.6,2.5,2.0,12.8,0.0,0.1,0.1,10.7,10.7
151,Josh Jacobs,LV,RB,5,KC,16.5,68.8,4.3,0.6,3.7,2.9,20.1,0.1,0.1,0.1,12.9,12.89
369,Josh Jacobs,LV,RB,6,DEN,15.0,58.6,3.9,0.5,2.9,2.2,13.6,0.0,0.1,0.1,10.0,10.02
182,Josh Jacobs,LV,RB,7,GB,16.3,72.4,4.5,0.6,2.59,1.8,14.7,0.1,0.1,0.1,12.7,12.71
192,Josh Jacobs,LV,RB,7,TB,17.9,64.2,3.6,0.6,4.03,2.8,20.8,0.1,0.1,0.1,12.5,12.5
226,Josh Jacobs,LV,RB,7,PHI,15.5,64.8,4.1,0.6,2.7,2.2,14.9,0.1,0.1,0.1,12.0,11.97
