Rank,Name,Team,Position,Week,Opponent,ProjRushAtt,ProjRushYd,RushingYardsPerAttempt,ProjRushTD,ReceivingTargets,ProjRecCount,ProjRecYd,ProjRecTD,Fumbles,FumblesLost,FantasyPointsPerGame,DiffPPR1,Year
907,Bryce Brown,PHI,RB,14,DET,6.0,20.0,3.3,0.0,1.0,1.0,10.0,0.0,0.0,0.0,3.0,-2.1,2013
852,Bryce Brown,PHI,RB,15,MIN,7.0,25.0,3.6,0.0,1.0,1.0,9.0,0.0,0.0,0.0,3.4,-4.4,2013
923,Bryce Brown,PHI,RB,16,CHI,6.0,21.0,3.5,0.0,1.0,1.0,8.0,0.0,0.0,0.0,2.9,13.6,2013
974,Bryce Brown,PHI,RB,17,DAL,4.0,20.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.3,4.8,2013
450,Bryce Brown,BUF,RB,8,NYJ,13.0,56.0,4.3,0.0,4.0,3.0,18.0,0.0,0.0,0.0,7.4,-8.9,2014
800,Bryce Brown,BUF,RB,10,KC,6.0,23.0,3.8,0.0,3.0,2.0,12.0,0.0,0.0,0.0,3.5,10.5,2014
333,Bryce Brown,BUF,RB,11,MIA,10.0,44.0,4.4,0.0,7.0,5.0,49.0,0.0,0.0,0.0,9.3,-0.1999999999999993,2014
555,Bryce Brown,BUF,RB,12,NYJ,5.0,23.0,4.6,0.0,6.0,4.0,38.0,0.0,0.0,0.0,6.1,-8.1,2014
765,Bryce Brown,BUF,RB,13,CLE,3.0,12.0,4.0,0.0,4.0,3.0,25.0,0.0,0.0,0.0,3.7,-5.6,2014
917,Bryce Brown,BUF,RB,14,DEN,3.0,12.0,4.0,0.0,3.0,2.0,15.0,0.0,0.0,0.0,2.7,-0.20000000000000018,2014
1037,Bryce Brown,BUF,RB,15,GB,2.0,9.0,4.5,0.0,1.0,1.0,11.0,0.0,0.0,0.0,2.0,4.0,2014
490,Bryce Brown,SEA,RB,15,CLE,11.0,49.0,4.5,0.0,1.0,1.0,9.0,0.0,0.0,0.0,5.8,-2.500000000000001,2015
682,Bryce Brown,SEA,RB,16,LAR,8.0,37.0,4.6,0.0,1.0,1.0,7.0,0.0,0.0,0.0,4.4,-4.5,2015
810,Bryce Brown,SEA,RB,17,ARI,8.0,28.0,3.5,0.0,1.0,1.0,7.0,0.0,0.0,0.0,3.5,3.5,2015
1461,Buddy Howell,HOU,RB,8,MIA,0.3,1.7,0.0,0.0,0.13,0.1,2.3,0.0,0.0,0.0,0.4,-0.5,2018
1451,Buddy Howell,HOU,RB,9,DEN,0.2,2.0,0.0,0.0,0.27,0.2,2.2,0.0,0.0,0.0,0.4,-0.6200000000000001,2018
1375,Buddy Howell,HOU,RB,11,WAS,0.4,2.2,0.0,0.0,0.68,0.5,2.9,0.0,0.0,0.0,0.5,-1.01,2018
1382,Buddy Howell,HOU,RB,12,TEN,0.5,2.0,0.0,0.0,0.68,0.5,3.0,0.0,0.0,0.0,0.5,-1.0,2018
1431,Buddy Howell,HOU,RB,13,CLE,0.5,2.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.4,-0.44,2018
1367,Buddy Howell,HOU,RB,14,IND,0.6,2.4,2.0,0.0,0.82,0.6,2.9,0.0,0.0,0.0,0.5,-1.13,2018
1532,Buddy Howell,HOU,RB,15,NYJ,0.4,1.4,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.3,-0.32999999999999996,2018
1653,Buddy Howell,HOU,RB,16,PHI,0.3,1.1,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.2,-0.24000000000000002,2018
1541,Buddy Howell,HOU,RB,17,JAX,0.4,1.6,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.3,-0.32,2018
1402,Buddy Howell,HOU,RB,1,NO,1.8,6.6,3.5,0.0,0.13,0.1,1.0,0.0,0.0,0.0,0.8,-0.8599999999999999,2019
1781,Buddy Howell,HOU,RB,2,JAX,0.5,2.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.3,-0.26,2019
1661,Buddy Howell,HOU,RB,3,LAC,0.7,3.2,3.0,0.0,0.13,0.1,1.0,0.0,0.0,0.0,0.4,-0.52,2019
1721,Buddy Howell,HOU,RB,4,CAR,0.6,2.8,3.0,0.0,0.13,0.1,0.7,0.0,0.0,0.0,0.4,-0.45,2019
1638,Buddy Howell,HOU,RB,5,ATL,0.8,3.6,4.0,0.0,0.13,0.1,0.9,0.0,0.0,0.0,0.4,-0.5499999999999999,2019
1638,Buddy Howell,HOU,RB,6,KC,0.8,3.9,4.0,0.0,0.13,0.1,0.6,0.0,0.0,0.0,0.4,-0.55,2019
1693,Buddy Howell,HOU,RB,7,IND,0.7,3.0,3.0,0.0,0.13,0.1,0.9,0.0,0.0,0.0,0.4,-0.49,2019
1781,Buddy Howell,HOU,RB,8,LV,0.5,1.9,0.0,0.0,0.13,0.1,0.7,0.0,0.0,0.0,0.3,-0.36000000000000004,2019
1826,Buddy Howell,HOU,RB,9,JAX,0.4,1.8,0.0,0.0,0.13,0.1,0.3,0.0,0.0,0.0,0.2,-0.31000000000000005,2019
1802,Buddy Howell,HOU,RB,11,BAL,0.4,1.7,0.0,0.0,0.13,0.1,0.7,0.0,0.0,0.0,0.2,0.15999999999999998,2019
1620,Buddy Howell,HOU,RB,12,IND,1.3,3.2,3.0,0.0,0.41,0.3,1.5,0.0,0.0,0.0,0.5,-0.77,2019
1821,Buddy Howell,HOU,RB,13,NE,0.5,1.7,0.0,0.0,0.27,0.2,0.5,0.0,0.0,0.0,0.2,-0.42,2019
1844,Buddy Howell,HOU,RB,14,DEN,0.4,1.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,-0.19,2019
1880,Buddy Howell,HOU,RB,15,TEN,0.3,1.1,0.0,0.0,0.13,0.1,0.2,0.0,0.0,0.0,0.1,-0.23,2019
1901,Buddy Howell,HOU,RB,16,TB,0.2,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.07999999999999999,2019
1138,Buddy Howell,HOU,RB,17,TEN,2.6,10.1,3.3,0.1,0.54,0.4,3.5,0.0,0.0,0.0,2.0,-1.8600000000000003,2019
1704,Buddy Howell,HOU,RB,1,KC,1.1,3.1,3.0,0.0,0.13,0.1,0.7,0.0,0.0,0.0,0.4,-0.48000000000000004,2020
1322,Buddy Howell,HOU,RB,2,BAL,3.4,10.5,3.3,0.0,0.95,0.7,4.7,0.0,0.1,0.1,1.3,-2.22,2020
1651,Buddy Howell,HOU,RB,3,PIT,1.2,3.5,4.0,0.0,0.27,0.2,1.1,0.0,0.0,0.0,0.5,-0.66,2020
1928,Buddy Howell,HOU,RB,4,MIN,0.4,0.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,-0.11,2020
1951,Buddy Howell,HOU,RB,7,GB,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.06,2020
1948,Buddy Howell,HOU,RB,9,JAX,0.1,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.06999999999999999,2020
1482,Buddy Howell,HOU,RB,10,CLE,2.2,7.1,3.5,0.0,0.27,0.2,1.3,0.0,0.0,0.0,0.8,-1.04,2020
1501,Buddy Howell,HOU,RB,11,NE,1.8,5.8,3.0,0.0,0.27,0.2,1.9,0.0,0.0,0.0,0.8,-0.97,2020
1675,Buddy Howell,HOU,RB,12,DET,1.3,3.8,4.0,0.0,0.13,0.1,0.4,0.0,0.0,0.0,0.4,-0.52,2020
1782,Buddy Howell,HOU,RB,13,IND,0.3,1.8,0.0,0.0,0.27,0.2,1.0,0.0,0.0,0.0,0.3,-0.48,2020
1774,Buddy Howell,HOU,RB,14,CHI,0.8,2.1,2.0,0.0,0.27,0.2,0.8,0.0,0.0,0.0,0.3,5.01,2020
1253,Buddy Howell,HOU,RB,15,IND,2.7,10.0,3.3,0.0,0.95,0.7,5.5,0.0,0.0,0.0,1.6,-0.04999999999999982,2020
1116,Buddy Howell,HOU,RB,16,CIN,4.4,16.5,4.0,0.1,0.27,0.2,1.9,0.0,0.0,0.0,2.4,-2.64,2020
1462,Buddy Howell,HOU,RB,17,TEN,1.5,7.2,3.5,0.0,0.41,0.3,1.8,0.0,0.0,0.0,0.9,-1.2,2020
1241,Buddy Howell,LAR,RB,3,TB,1.85,8.9,4.5,0.1,0.5,0.3,2.8,0.0,0.0,0.0,1.8,-2.0700000000000003,2021
1943,Buddy Howell,LAR,RB,4,ARI,0.2,1.4,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.2,-0.18,2021
1749,Buddy Howell,LAR,RB,7,DET,0.7,3.3,3.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.4,-0.37999999999999995,2021
1656,Buddy Howell,LAR,RB,8,HOU,0.9,4.2,4.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.5,0.6000000000000001,2021
1650,Buddy Howell,LAR,RB,9,TEN,0.8,3.6,4.0,0.0,0.3,0.0,1.5,0.0,0.0,0.0,0.5,-0.51,2021
1740,Buddy Howell,LAR,RB,10,SF,0.8,2.7,3.0,0.0,0.7,0.2,1.2,0.0,0.0,0.0,0.4,-0.5900000000000001,2021
1781,Buddy Howell,LAR,RB,12,GB,0.6,3.0,3.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.4,-0.35,2021
1480,Buddy Howell,LAR,RB,17,BAL,1.5,5.7,3.0,0.0,0.5,0.4,2.3,0.0,0.0,0.0,0.8,-1.2000000000000002,2021
1740,Buddy Howell,LAR,RB,18,SF,0.6,3.2,3.0,0.0,0.5,0.1,0.7,0.0,0.0,0.0,0.4,-0.49000000000000005,2021
1396,Byron Marshall,WAS,RB,11,NO,3.0,3.2,1.0,0.0,0.4,0.3,2.3,0.0,0.0,0.0,0.6,-0.6499999999999999,2017
1630,Byron Marshall,WAS,RB,14,NYG,0.5,1.6,0.0,0.0,0.13,0.1,0.9,0.0,0.0,0.0,0.2,4.3500000000000005,2018
1312,Byron Marshall,WAS,RB,15,JAX,1.0,3.5,4.0,0.0,0.66,0.5,3.1,0.0,0.0,0.0,0.7,1.5400000000000003,2018
1279,Byron Marshall,WAS,RB,16,TEN,0.5,3.2,0.0,0.0,0.92,0.7,5.2,0.0,0.0,0.0,0.8,-1.54,2018
1268,Byron Marshall,WAS,RB,17,PHI,0.5,2.8,0.0,0.0,0.92,0.7,6.2,0.0,0.0,0.0,0.9,-1.6,2018
1785,C.J. Ham,MIN,FB,2,PIT,0.1,0.4,0.0,0.0,0.13,0.1,0.6,0.0,0.0,0.0,0.1,5.8999999999999995,2017
1736,C.J. Ham,MIN,FB,3,TB,0.2,0.8,0.0,0.0,0.13,0.1,0.8,0.0,0.0,0.0,0.2,1.9400000000000002,2017
1717,C.J. Ham,MIN,FB,4,DET,0.1,0.6,0.0,0.0,0.13,0.1,1.1,0.0,0.0,0.0,0.2,-0.27,2017
1661,C.J. Ham,MIN,FB,5,CHI,0.3,1.0,0.0,0.0,0.13,0.1,1.0,0.0,0.0,0.0,0.2,1.8,2017
1377,C.J. Ham,MIN,FB,6,GB,0.5,1.7,0.0,0.0,0.65,0.5,4.4,0.0,0.0,0.0,0.6,-1.1099999999999999,2017
1533,C.J. Ham,MIN,FB,7,BAL,0.3,1.0,0.0,0.0,0.26,0.2,1.9,0.0,0.0,0.0,0.3,1.7100000000000002,2017
1546,C.J. Ham,MIN,FB,8,CLE,0.3,0.9,0.0,0.0,0.26,0.2,1.9,0.0,0.0,0.0,0.3,-0.48000000000000004,2017
1438,C.J. Ham,MIN,FB,10,WAS,0.3,0.9,0.0,0.0,0.65,0.5,3.8,0.0,0.0,0.0,0.5,-0.6699999999999999,2017
1438,C.J. Ham,MIN,FB,11,LAR,0.3,0.9,0.0,0.0,0.65,0.5,3.8,0.0,0.0,0.0,0.5,-0.16999999999999993,2017
1416,C.J. Ham,MIN,FB,12,DET,0.9,3.1,3.0,0.0,0.26,0.2,1.9,0.0,0.0,0.0,0.5,-0.7,2017
1427,C.J. Ham,MIN,FB,13,ATL,0.8,3.0,3.0,0.0,0.39,0.3,1.9,0.0,0.0,0.0,0.5,1.5099999999999998,2017
1455,C.J. Ham,MIN,FB,14,CAR,0.7,2.5,2.0,0.0,0.26,0.2,1.8,0.0,0.0,0.0,0.4,1.27,2017
1274,C.J. Ham,MIN,FB,15,CIN,0.9,3.1,3.0,0.1,0.26,0.2,1.9,0.0,0.0,0.0,1.1,0.30000000000000004,2017
1279,C.J. Ham,MIN,FB,16,GB,0.8,2.7,3.0,0.1,0.26,0.2,1.9,0.0,0.0,0.0,1.1,-1.26,2017
1416,C.J. Ham,MIN,FB,17,CHI,0.9,2.9,3.0,0.0,0.26,0.2,2.1,0.0,0.0,0.0,0.5,0.9000000000000001,2017
1735,C.J. Ham,MIN,FB,1,SF,0.2,0.6,0.0,0.0,0.13,0.1,1.1,0.0,0.0,0.0,0.2,-0.27,2018
1441,C.J. Ham,MIN,FB,2,GB,0.3,1.1,0.0,0.0,0.26,0.2,3.2,0.0,0.0,0.0,0.4,-0.13000000000000012,2018
1507,C.J. Ham,MIN,FB,3,BUF,0.3,1.2,0.0,0.0,0.26,0.2,2.4,0.0,0.0,0.0,0.4,9.139999999999999,2018
1330,C.J. Ham,MIN,FB,4,LAR,0.2,0.7,0.0,0.0,0.78,0.6,5.4,0.0,0.0,0.0,0.6,1.4900000000000002,2018
1357,C.J. Ham,MIN,FB,5,PHI,0.2,0.5,0.0,0.0,0.78,0.6,5.0,0.0,0.0,0.0,0.6,0.55,2018
1382,C.J. Ham,MIN,FB,6,ARI,0.2,0.5,0.0,0.0,0.65,0.5,4.5,0.0,0.0,0.0,0.5,-0.9,2018
1282,C.J. Ham,MIN,FB,7,NYJ,0.4,1.4,0.0,0.0,1.04,0.8,6.8,0.0,0.0,0.0,0.8,-1.62,2018
1294,C.J. Ham,MIN,FB,8,NO,0.3,1.1,0.0,0.0,0.91,0.7,6.5,0.0,0.0,0.0,0.8,-1.3599999999999999,2018
1382,C.J. Ham,MIN,FB,9,DET,0.4,1.2,0.0,0.0,0.65,0.5,3.8,0.0,0.0,0.0,0.5,-1.0,2018
1577,C.J. Ham,MIN,FB,11,CHI,0.2,0.6,0.0,0.0,0.39,0.3,2.3,0.0,0.0,0.0,0.3,-0.59,2018
1713,C.J. Ham,MIN,FB,12,GB,0.2,0.5,0.0,0.0,0.26,0.2,1.4,0.0,0.0,0.0,0.2,1.9099999999999997,2018
1688,C.J. Ham,MIN,FB,13,NE,0.2,0.5,0.0,0.0,0.13,0.1,1.6,0.0,0.0,0.0,0.2,2.79,2018
1713,C.J. Ham,MIN,FB,14,SEA,0.1,0.3,0.0,0.0,0.13,0.1,1.6,0.0,0.0,0.0,0.2,-0.29000000000000004,2018
1750,C.J. Ham,MIN,FB,15,MIA,0.1,0.4,0.0,0.0,0.13,0.1,1.2,0.0,0.0,0.0,0.2,-0.26,2018
1713,C.J. Ham,MIN,FB,16,DET,0.2,0.6,0.0,0.0,0.26,0.2,1.3,0.0,0.0,0.0,0.2,-0.29000000000000004,2018
1550,C.J. Ham,MIN,FB,1,ATL,0.7,2.2,2.0,0.0,0.52,0.4,3.2,0.0,0.0,0.0,0.5,-0.9400000000000002,2019
1550,C.J. Ham,MIN,FB,2,GB,0.5,1.4,0.0,0.0,0.65,0.5,4.0,0.0,0.0,0.0,0.5,-1.04,2019
1541,C.J. Ham,MIN,FB,3,LV,0.4,1.0,0.0,0.0,0.65,0.5,4.5,0.0,0.0,0.0,0.6,-0.050000000000000044,2019
1603,C.J. Ham,MIN,FB,4,CHI,0.3,0.6,0.0,0.0,0.91,0.7,4.3,0.0,0.0,0.0,0.5,2.81,2019
1402,C.J. Ham,MIN,FB,5,NYG,0.4,0.9,0.0,0.0,1.43,1.1,6.7,0.0,0.0,0.0,0.8,-0.9600000000000003,2019
1469,C.J. Ham,MIN,FB,6,PHI,0.3,0.7,0.0,0.0,1.17,0.9,5.8,0.0,0.0,0.0,0.6,-1.5499999999999998,2019
1435,C.J. Ham,MIN,FB,7,DET,0.3,1.1,0.0,0.0,1.04,0.8,5.9,0.0,0.0,0.0,0.7,6.9,2019
1247,C.J. Ham,MIN,FB,8,WAS,0.4,1.4,0.0,0.0,1.17,0.9,6.1,0.1,0.0,0.0,1.4,-2.25,2019
1435,C.J. Ham,MIN,FB,9,KC,0.8,2.1,2.0,0.0,1.04,0.8,4.9,0.0,0.0,0.0,0.7,4.2,2019
1355,C.J. Ham,MIN,FB,10,DAL,0.5,1.4,0.0,0.0,1.43,1.1,7.4,0.0,0.0,0.0,0.9,-2.08,2019
1345,C.J. Ham,MIN,FB,11,DEN,1.3,3.5,4.0,0.0,1.04,0.8,5.6,0.0,0.0,0.0,0.9,-0.10999999999999988,2019
1428,C.J. Ham,MIN,FB,13,SEA,0.7,2.2,2.0,0.0,0.91,0.7,4.9,0.0,0.0,0.0,0.7,4.79,2019
1207,C.J. Ham,MIN,FB,14,DET,0.6,1.9,2.0,0.0,1.04,0.8,6.9,0.1,0.0,0.0,1.5,1.2199999999999998,2019
1326,C.J. Ham,MIN,FB,15,LAC,0.3,1.7,0.0,0.0,1.17,0.9,8.3,0.0,0.0,0.0,1.0,2.8999999999999995,2019
1021,C.J. Ham,MIN,FB,16,GB,1.6,4.1,2.0,0.1,1.3,1.0,9.1,0.1,0.0,0.0,2.5,-0.3199999999999994,2019
1111,C.J. Ham,MIN,FB,17,CHI,2.1,5.2,2.5,0.1,1.56,1.2,9.8,0.0,0.0,0.0,2.1,-2.9000000000000004,2019
1513,C.J. Ham,MIN,FB,1,GB,0.3,1.2,0.0,0.0,0.91,0.7,6.3,0.0,0.0,0.0,0.8,-1.45,2020
1545,C.J. Ham,MIN,FB,2,IND,0.2,1.5,0.0,0.0,0.78,0.6,5.4,0.0,0.0,0.0,0.7,-0.89,2020
1513,C.J. Ham,MIN,FB,3,TEN,0.4,1.0,0.0,0.0,1.04,0.8,6.5,0.0,0.0,0.0,0.8,0.55,2020
1577,C.J. Ham,MIN,FB,4,HOU,0.2,0.7,0.0,0.0,0.78,0.6,5.5,0.0,0.0,0.0,0.6,-1.02,2020
1560,C.J. Ham,MIN,FB,5,SEA,0.5,1.3,0.0,0.0,0.78,0.6,5.3,0.0,0.0,0.0,0.7,-1.26,2020
1628,C.J. Ham,MIN,FB,6,ATL,0.4,1.4,0.0,0.0,0.52,0.4,3.6,0.0,0.0,0.0,0.5,-0.9,2020
1680,C.J. Ham,MIN,FB,8,GB,0.2,0.6,0.0,0.0,0.52,0.4,3.5,0.0,0.0,0.0,0.4,-0.6100000000000001,2020
1688,C.J. Ham,MIN,FB,9,DET,0.2,0.6,0.0,0.0,0.52,0.4,3.4,0.0,0.0,0.0,0.4,-0.8,2020
1746,C.J. Ham,MIN,FB,10,CHI,0.2,0.6,0.0,0.0,0.39,0.3,2.5,0.0,0.0,0.0,0.3,1.19,2020
1660,C.J. Ham,MIN,FB,11,DAL,0.3,0.9,0.0,0.0,0.52,0.4,3.6,0.0,0.0,0.0,0.4,-0.85,2020
1628,C.J. Ham,MIN,FB,12,CAR,0.3,0.9,0.0,0.0,0.65,0.5,4.1,0.0,0.0,0.0,0.5,0.0,2020
1666,C.J. Ham,MIN,FB,13,JAX,0.3,0.9,0.0,0.0,0.52,0.4,3.5,0.0,0.0,0.0,0.4,7.359999999999999,2020
1645,C.J. Ham,MIN,FB,14,TB,0.3,0.7,0.0,0.0,0.78,0.6,4.0,0.0,0.0,0.0,0.5,4.130000000000001,2020
1632,C.J. Ham,MIN,FB,15,CHI,0.3,0.8,0.0,0.0,0.65,0.5,4.1,0.0,0.0,0.0,0.5,-0.99,2020
1346,C.J. Ham,MIN,FB,17,DET,0.3,0.7,0.0,0.0,0.78,0.6,5.6,0.1,0.0,0.0,1.2,4.57,2020
1480,C.J. Ham,MIN,FB,1,CIN,0.3,1.1,0.0,0.0,1.2,0.7,6.9,0.0,0.0,0.0,0.8,1.4,2021
1527,C.J. Ham,MIN,FB,2,ARI,0.2,0.8,0.0,0.0,1.2,0.7,6.2,0.0,0.0,0.0,0.7,-1.4,2021
1496,C.J. Ham,MIN,FB,3,SEA,0.5,1.5,0.0,0.0,1.5,0.8,6.2,0.0,0.0,0.0,0.8,-1.37,2021
1357,C.J. Ham,MIN,FB,4,CLE,0.4,1.3,0.0,0.0,1.1,0.6,4.9,0.1,0.0,0.0,1.2,-1.72,2021
1311,C.J. Ham,MIN,FB,5,DET,0.6,1.9,2.0,0.0,1.1,0.7,6.1,0.1,0.0,0.0,1.4,0.3999999999999999,2021
1589,C.J. Ham,MIN,FB,6,CAR,0.5,1.4,0.0,0.0,1.1,0.6,4.7,0.0,0.0,0.0,0.6,1.79,2021
1589,C.J. Ham,MIN,FB,8,DAL,0.4,2.2,0.0,0.0,0.9,0.6,3.9,0.0,0.0,0.0,0.6,2.09,2021
1527,C.J. Ham,MIN,FB,9,BAL,0.8,3.0,3.0,0.0,1.0,0.6,4.0,0.0,0.0,0.0,0.7,2.4000000000000004,2021
1527,C.J. Ham,MIN,FB,10,LAC,0.8,2.7,3.0,0.0,1.1,0.6,4.3,0.0,0.0,0.0,0.7,3.0,2021
1514,C.J. Ham,MIN,FB,11,GB,0.6,1.9,2.0,0.0,1.4,0.8,5.4,0.0,0.0,0.0,0.7,-1.53,2021
1514,C.J. Ham,MIN,FB,12,SF,0.6,1.6,2.0,0.0,1.6,0.8,5.7,0.0,0.0,0.0,0.7,1.0699999999999998,2021
1421,C.J. Ham,MIN,FB,13,DET,0.8,2.8,3.0,0.0,1.4,0.9,6.9,0.0,0.0,0.0,1.0,1.0299999999999998,2021
1450,C.J. Ham,MIN,FB,14,PIT,0.7,2.0,2.0,0.0,1.5,0.8,6.7,0.0,0.0,0.0,0.9,-1.67,2021
1446,C.J. Ham,MIN,FB,15,CHI,0.6,2.0,2.0,0.0,1.6,0.9,6.8,0.0,0.0,0.0,0.9,-0.48,2021
1496,C.J. Ham,MIN,FB,16,LAR,0.6,1.5,2.0,0.0,1.6,0.8,6.2,0.0,0.0,0.0,0.8,1.7299999999999998,2021
1536,C.J. Ham,MIN,FB,17,GB,0.5,1.5,0.0,0.0,1.4,0.8,5.4,0.0,0.0,0.0,0.7,-0.3900000000000001,2021
1458,C.J. Ham,MIN,FB,18,CHI,0.3,1.6,0.0,0.0,1.5,0.9,6.9,0.0,0.0,0.0,0.8,-0.050000000000000044,2021
1659,C.J. Ham,MIN,FB,1,GB,0.2,1.1,0.0,0.0,1.1,0.6,5.0,0.0,0.0,0.0,0.6,0.3900000000000001,2022
1668,C.J. Ham,MIN,FB,2,PHI,0.2,1.1,0.0,0.0,1.2,0.8,4.9,0.0,0.0,0.0,0.6,-1.4000000000000001,2022
1640,C.J. Ham,MIN,FB,3,DET,0.2,1.1,0.0,0.0,1.2,0.8,5.3,0.0,0.0,0.0,0.6,2.06,2022
1614,C.J. Ham,MIN,FB,4,NO,0.3,1.3,0.0,0.0,1.2,0.5,5.5,0.0,0.0,0.0,0.7,-1.1800000000000002,2022
1606,C.J. Ham,MIN,FB,5,CHI,0.2,1.1,0.0,0.0,1.1,0.8,5.8,0.0,0.0,0.0,0.7,-1.49,2022
1640,C.J. Ham,MIN,FB,6,MIA,0.3,1.3,0.0,0.0,1.2,0.8,5.1,0.0,0.0,0.0,0.6,-1.14,2022
1708,C.J. Ham,MIN,FB,8,ARI,0.2,0.5,0.0,0.0,1.2,0.5,4.9,0.0,0.0,0.0,0.5,-1.04,2022
1765,C.J. Ham,MIN,FB,9,WAS,0.2,0.5,0.0,0.0,1.1,0.4,4.0,0.0,0.0,0.0,0.4,-0.8500000000000001,2022
1838,C.J. Ham,MIN,FB,10,BUF,0.1,0.5,0.0,0.0,1.1,0.4,3.0,0.0,0.0,0.0,0.4,5.55,2022
1793,C.J. Ham,MIN,FB,11,DAL,0.2,0.5,0.0,0.0,1.0,0.4,3.6,0.0,0.0,0.0,0.4,-0.81,2022
1773,C.J. Ham,MIN,FB,12,NE,0.2,0.8,0.0,0.0,1.0,0.5,3.6,0.0,0.0,0.0,0.4,-0.94,2022
1483,C.J. Ham,MIN,FB,13,NYJ,0.2,0.6,0.0,0.1,1.0,0.4,3.4,0.0,0.0,0.0,1.0,-1.4,2022
1765,C.J. Ham,MIN,FB,14,DET,0.2,0.7,0.0,0.0,1.0,0.5,3.8,0.0,0.0,0.0,0.4,0.95,2022
1489,C.J. Ham,MIN,FB,15,IND,0.2,0.5,0.0,0.1,1.0,0.4,3.4,0.0,0.0,0.0,1.0,6.109999999999999,2022
1460,C.J. Ham,MIN,FB,16,NYG,0.3,1.1,0.0,0.1,1.0,0.4,3.7,0.0,0.0,0.0,1.1,0.020000000000000018,2022
1781,C.J. Ham,MIN,FB,17,GB,0.2,0.8,0.0,0.0,1.0,0.5,3.5,0.0,0.0,0.0,0.4,-0.9299999999999999,2022
1773,C.J. Ham,MIN,FB,18,CHI,0.1,1.2,0.0,0.0,1.1,0.4,3.2,0.0,0.0,0.0,0.4,7.859999999999999,2022
819,C.J. Prosise,SEA,RB,1,MIA,3.4,14.2,4.7,0.1,1.96,1.5,12.4,0.1,0.0,0.0,3.9,-3.2600000000000002,2016
1256,C.J. Prosise,SEA,RB,7,ARI,1.3,5.2,5.0,0.0,0.91,0.7,5.8,0.0,0.0,0.0,1.1,1.9000000000000004,2016
774,C.J. Prosise,SEA,RB,8,NO,3.0,12.8,4.3,0.1,2.88,2.2,20.3,0.1,0.1,0.1,4.3,7.590000000000001,2016
575,C.J. Prosise,SEA,RB,9,BUF,6.4,25.8,4.3,0.2,3.4,2.6,24.6,0.1,0.1,0.1,6.6,-6.940000000000001,2016
505,C.J. Prosise,SEA,RB,10,NE,7.8,29.7,3.8,0.2,4.58,3.5,30.7,0.1,0.1,0.1,7.6,10.959999999999997,2016
339,C.J. Prosise,SEA,RB,11,PHI,10.9,45.5,4.2,0.3,4.45,3.4,30.8,0.1,0.1,0.1,9.8,2.6700000000000017,2016
846,C.J. Prosise,SEA,RB,1,GB,3.0,12.9,4.3,0.1,3.01,2.3,21.9,0.1,0.1,0.1,4.5,-5.879999999999999,2017
884,C.J. Prosise,SEA,RB,2,SF,3.3,15.1,5.0,0.2,2.09,1.6,16.0,0.0,0.1,0.1,4.1,-0.71,2017
944,C.J. Prosise,SEA,RB,3,TEN,2.3,9.1,4.5,0.1,2.35,1.8,17.7,0.1,0.1,0.1,3.7,4.720000000000001,2017
1239,C.J. Prosise,SEA,RB,7,NYG,1.41,6.8,7.0,0.0,1.17,0.9,7.3,0.0,0.0,0.0,1.4,-2.31,2017
865,C.J. Prosise,SEA,RB,10,ARI,5.0,14.2,2.8,0.1,2.35,1.8,16.4,0.1,0.0,0.0,4.3,-5.76,2017
1054,C.J. Prosise,SEA,RB,1,DEN,2.6,8.8,3.0,0.0,2.09,1.6,15.4,0.0,0.0,0.0,2.4,-4.0200000000000005,2018
1160,C.J. Prosise,SEA,RB,2,CHI,2.0,7.5,4.0,0.0,1.44,1.1,10.3,0.0,0.0,0.0,1.8,2.3200000000000003,2018
1196,C.J. Prosise,SEA,RB,4,ARI,1.0,5.0,5.0,0.0,1.57,1.2,12.0,0.0,0.1,0.1,1.5,-2.9,2018
1603,C.J. Prosise,SEA,RB,8,DET,0.3,1.0,0.0,0.0,0.13,0.1,1.7,0.0,0.0,0.0,0.3,-0.37,2018
1735,C.J. Prosise,SEA,RB,10,LAR,0.1,0.3,0.0,0.0,0.13,0.1,1.4,0.0,0.0,0.0,0.2,-0.5700000000000001,2018
1355,C.J. Prosise,SEA,RB,1,CIN,0.9,2.9,3.0,0.0,0.78,0.6,5.9,0.0,0.0,0.0,0.9,-1.48,2019
