PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Nelson Agholor,BAL,WR,4,CLE,0,0,0,0,0,0,2.94,38.65,0.22,0,0,0,0,0,0,1,4,0,5.18,8.12,6.65,0.4,1.4,0.9,0,0,0,0,0,0,-1.94,-34.65,-0.22,-4.78,-6.72,-5.75
Josh Downs,IND,WR,4,LA,0,0,0,0,0,0,3.03,35.84,0.22,0,0,0,0,0,0,2,34,0,4.9,7.93,6.42,3.4,5.4,4.4,0,0,0,0,0,0,-1.03,-1.84,-0.22,-1.5,-2.53,-2.01
Chris Moore,TEN,WR,4,CIN,0,0,0,0,0,0,2.84,36.42,0.16,0,0,0,0,0,0,1,44,0,4.6,7.44,6.02,4.4,5.4,4.9,0,0,0,0,0,0,-1.84,7.58,-0.16,-0.2,-2.04,-1.12
Marvin Mims,DEN,WR,4,CHI,0,0,0,0.53,3.24,0.03,2.02,29.06,0.19,0,0,0,0,0,0,2,47,0,4.55,6.57,5.56,4.7,6.7,5.7,0,0,0,-0.53,-3.24,-0.03,-0.02,17.94,-0.19,0.15,0.13,0.14
Van Jefferson,LA,WR,4,IND,0,0,0,0,0,0,2.79,35.66,0.23,0,0,0,0,0,0,2,29,0,4.95,7.74,6.35,2.9,4.9,3.9,0,0,0,0,0,0,-0.79,-6.66,-0.23,-2.05,-2.84,-2.45
Terrace Marshall,CAR,WR,4,MIN,0,0,0,0,0,0,2.71,35.79,0.16,0,0,0,0,0,0,9,56,0,4.54,7.25,5.9,5.6,14.6,10.1,0,0,0,0,0,0,6.29,20.21,-0.16,1.06,7.35,4.2
Curtis Samuel,WSH,WR,4,PHI,0,0,0,0.53,2.94,0.02,2.69,29.93,0.15,0,0,0,1,1,0,7,51,0,4.31,7,5.65,5.2,12.2,8.7,0,0,0,0.47,-1.94,-0.02,4.31,21.07,-0.15,0.89,5.2,3.04
Donovan Peoples-Jones,CLE,WR,4,BAL,0,0,0,0,0,0,2.69,35.48,0.13,0,0,0,0,0,0,1,7,0,4.33,7.02,5.68,0.7,1.7,1.2,0,0,0,0,0,0,-1.69,-28.48,-0.13,-3.63,-5.32,-4.47
Allen Robinson,PIT,WR,4,HOU,0,0,0,0,0,0,2.9,30.09,0.19,0,0,0,0,0,0,1,8,0,4.15,7.05,5.6,0.8,1.8,1.3,0,0,0,0,0,0,-1.9,-22.09,-0.19,-3.35,-5.25,-4.3
Nick Westbrook-Ikhine,TEN,WR,4,CIN,0,0,0,0,0,0,2.38,33.49,0.15,0,0,0,0,0,0,5,51,1,4.25,6.63,5.44,11.1,16.1,13.6,0,0,0,0,0,0,2.62,17.51,0.85,6.85,9.47,8.16
